"model"	"n.muts"	"coes"	"sigma"	"u.mean"	"d.hat.MLE"	"u.hats.1"	"u.hats.2"	"u.hats.3"	"R2.stick"	"sig.stick"	"lnL.stick"	"P.stick"	"s.mean"	"s.hats.1"	"s.hats.2"	"s.hats.3"	"R2.mult"	"sig.mult"	"lnL.mult"	"P.mult"	"w.mean"	"w.hats.1"	"w.hats.2"	"w.hats.3"	"R2.add"	"sig.add"	"lnL.add"	"P.add"
"stick"	3	-0.4869926536805	0.0907647248241119	-0.553402157232697	0.859430583511006	-0.55585	-0.46725	-0.63711	0.99649	0.04093	15.21658	-1.25121	-0.209181796600921	-0.21944	-0.15866	-0.24945	-0.97823	0.97189	-10.12337	-5.34425	-0.710912767142698	-0.70783	-0.6284	-0.79651	0.87145	0.24775	0.81117	-9.79183
"stick"	3	-0.136791084322613	0.0713789372239262	-0.19805682839634	0.658129288903108	-0.15771	-0.24959	-0.18687	0.69128	0.07658	10.20386	-1.29628	-0.186791045751089	-0.1532	-0.22386	-0.18331	0.55408	0.09204	8.73309	-0.26434	-0.154388312399534	-0.1236	-0.19097	-0.14859	0.66655	0.07959	9.89567	-0.52494
"stick"	3	-0.297867739887442	0.176306088222191	-0.459500408883019	0.630491265167176	-0.315	-0.42295	-0.64055	0.98425	0.04714	14.08508	-0.16852	-0.368272665596256	-0.25583	-0.35731	-0.49168	0.55207	0.25141	0.69397	-5.93224	-0.405336277417875	-0.29565	-0.38228	-0.53807	0.8946	0.12195	6.48144	-4.81609
"stick"	3	-0.157786941027734	0.228442948660813	-1.31684505591733	0.1	-1.67784	-1.53735	-0.73535	-0.13613	0.30679	-0.89872	-3.88295	-0.39288991195638	-0.54675	-0.12025	-0.51167	0.24156	0.25066	0.71775	-4.67364	-0.278515903175316	-0.3399	-0.24553	-0.25012	0.59881	0.18231	3.26506	-4.6471
"stick"	3	-0.248030066175852	0.00798877445049584	-0.246451859923805	1.0079377480986	-0.24879	-0.25218	-0.23838	0.99969	0.0045	32.87654	-2.07056	-0.519273998319434	-0.5224	-0.52542	-0.51	0.0978	0.24427	0.92429	-11.00805	-0.300303822581337	-0.3032	-0.30691	-0.2908	0.96076	0.05094	13.46471	-14.61646
"stick"	3	-0.208586592355277	0.162880244723056	-0.375378484332534	0.466039009647877	-0.41177	-0.21576	-0.49861	0.82776	0.09453	8.51954	-1.86504	-0.339945001171005	-0.35025	-0.28365	-0.38594	0.30783	0.18949	2.95579	-1.99396	-0.232988793417596	-0.24783	-0.1606	-0.29054	0.75967	0.11166	7.18713	-0.94178
"stick"	3	-0.247233296290506	0.0632315741386265	-0.0930838503148577	2.93782999260481	-0.08154	-0.10664	-0.09107	0.98326	0.0314	17.33625	-2.08934	-0.456653261451331	-0.42668	-0.48538	-0.4579	0.52141	0.16791	3.92306	-11.08576	-0.293952822807082	-0.25944	-0.33356	-0.28885	0.97656	0.03716	15.98782	-1.73147
"stick"	3	-0.262586225906853	0.0767965470440686	-0.0565191955406667	4.9684333931815	-0.05153	-0.06365	-0.05438	0.93561	0.06468	11.55468	-1.94841	-0.43481253307474	-0.43213	-0.47235	-0.39996	0.62166	0.15679	4.47142	-4.81129	-0.293276603790804	-0.27001	-0.32927	-0.28055	0.93315	0.0659	11.40506	-1.78182
"stick"	3	-0.40447849946795	0.0828408081433736	-0.444854874544577	0.859368262108609	-0.46384	-0.47318	-0.39755	0.97473	0.07655	10.20728	-0.82281	-0.58407869697748	-0.58868	-0.60321	-0.56034	0.405	0.37141	-2.42788	-5.32558	-0.537268810301012	-0.5528	-0.56272	-0.49629	0.87858	0.16778	3.9292	-4.19593
"stick"	3	-0.408448710909579	0.224960887106135	-0.511994653737628	0.802764692712186	-0.54199	-0.46881	-0.52519	0.94443	0.14211	5.25749	-2.52578	-0.281558903037618	-0.35013	-0.36955	-0.12499	-0.34387	0.69885	-7.48498	-7.07468	-0.601641828582006	-0.6327	-0.52557	-0.64666	0.83255	0.24669	0.84557	-3.5874
"stick"	3	-0.483803829865064	0.0885501668672077	-0.472447545826051	1.05057905282249	-0.46402	-0.46746	-0.48587	0.99478	0.0477	13.99092	-2.35422	-0.234407019248177	-0.22918	-0.21115	-0.26289	-1.00835	0.93592	-9.82169	-5.00584	-0.705753710522146	-0.69489	-0.70933	-0.71304	0.89125	0.21779	1.84222	-9.79895
"stick"	3	-0.293846366251819	0.130392527673393	-0.514330312390041	0.515339003464845	-0.39936	-0.49438	-0.64926	0.92008	0.11628	6.86261	-1.14865	-0.430709361524601	-0.38179	-0.40321	-0.50713	0.60817	0.25747	0.50316	-11.19435	-0.379752321689387	-0.31662	-0.35568	-0.46696	0.82116	0.17395	3.64042	-0.61949
"stick"	3	-0.429810271412134	0.242971630766988	-0.369160379398919	1.24094621427569	-0.20896	-0.37273	-0.52579	0.92058	0.17024	3.81299	-2.39658	-0.164487929613821	-0.01893	-0.15404	-0.32049	-0.82882	0.81693	-8.73387	-5.99982	-0.592749369519014	-0.40747	-0.59206	-0.77871	0.85541	0.22971	1.41613	-1.92902
"stick"	3	-0.166899627551902	0.169502719072625	-1.22374153712109	0.1	-0.44512	-2.07893	-1.14717	-0.22593	0.26501	0.27235	-4.07759	-0.280457736851435	-0.28737	-0.43257	-0.12143	0.57729	0.15562	4.53145	-4.87883	-0.22500659121749	-0.16314	-0.35214	-0.15973	0.57681	0.1557	4.52683	-4.84521
"stick"	3	-0.468613724061288	0.0813558137742803	-0.433333012156651	1.0832431712836	-0.40815	-0.43642	-0.45543	0.98764	0.06699	11.27386	-3.73948	-0.218841424961207	-0.18249	-0.20848	-0.26555	-1.01742	0.85573	-9.10507	-5.46707	-0.64947650610229	-0.62734	-0.65799	-0.66309	0.8964	0.19391	2.77125	-8.06554
"stick"	3	-0.186618024692871	0.109666522301268	-1.23979969785723	0.1	-1.26667	-1.25453	-1.1982	0.33055	0.17321	3.67438	-7.17901	-0.367729256445621	-0.34049	-0.38047	-0.38223	0.75597	0.10458	7.71102	-5.21743	-0.26433376362576	-0.25438	-0.27112	-0.2675	0.95501	0.0449	14.4745	-2.58989
"stick"	3	-0.434203772211913	0.0229659831966273	-0.435782047252919	1.00303929175577	-0.43451	-0.4549	-0.41794	0.99967	0.01011	26.40273	-2.15323	-0.206652011982663	-0.21001	-0.21335	-0.19659	-1.02437	0.79107	-8.47661	-5.89806	-0.606120156602658	-0.60286	-0.63039	-0.58511	0.9067	0.16983	3.83196	-17.57792
"stick"	3	-0.230363407742698	0.240602143516298	-0.345351985185365	0.419040454185163	-0.53606	-0.30242	-0.19758	0.29831	0.24761	0.8158	-3.77738	-0.430223262856687	-0.51479	-0.41484	-0.36104	-0.78152	0.39453	-2.91111	-3.84436	-0.214430159141723	-0.31569	-0.19463	-0.13297	0.23779	0.25806	0.48491	-3.56009
"stick"	3	-0.427414172375575	0.211577414127532	-0.25068934093484	1.99179514321726	-0.36624	-0.23072	-0.1551	0.97014	0.09731	8.28729	-3.25373	-0.411158825031026	-0.38155	-0.49333	-0.35859	-0.06062	0.58	-5.99368	-4.41018	-0.597284630932333	-0.83783	-0.54716	-0.40687	0.93714	0.1412	5.30884	-3.504
"stick"	3	-0.276470640010666	0.0709918075590394	-0.125855131079047	2.50455922641659	-0.11314	-0.10951	-0.15491	0.98052	0.03925	15.54992	-0.93664	-0.349932057250826	-0.31995	-0.31103	-0.41882	0.66434	0.16296	4.16268	-6.11279	-0.348190829689222	-0.31387	-0.30479	-0.42592	0.96827	0.0501	13.59807	-2.23735
"stick"	3	-0.417843378905673	0.227076559502166	-0.906188130196955	0.331124932517283	-0.8781	-1.01916	-0.82131	0.99189	0.0538	13.02896	-2.58462	-0.370535820439971	-0.29278	-0.34802	-0.47081	0.17286	0.54322	-5.46961	-8.2926	-0.567079265453261	-0.56892	-0.6235	-0.50882	0.76483	0.28965	-0.43887	-12.53049
"stick"	3	-0.450700404343661	0.0779528637067415	-0.577633718355342	0.731286630474062	-0.57936	-0.56119	-0.59235	0.99535	0.04223	14.9663	-2.47228	-0.20656544529978	-0.18977	-0.20617	-0.22376	-0.92327	0.85839	-9.12998	-5.96553	-0.647102212438288	-0.65874	-0.62816	-0.65441	0.85926	0.23221	1.32937	-10.44514
"stick"	3	-0.423105525248684	0.209244562895037	-1.91343390022314	0.1	-1.78166	-2.218	-1.74064	-0.24143	0.45703	-4.08752	-6.07516	-0.451883996642833	-0.51109	-0.33657	-0.508	-0.24409	0.45752	-4.09607	-3.98474	-0.548784966462068	-0.51047	-0.6413	-0.49459	0.99049	0.03999	15.40103	-0.88689
"stick"	3	-0.0667656385223381	0.122401627595536	-0.248471154890205	0.186502157544351	-0.17529	-0.7772	0.20707	0.27417	0.10277	7.85076	-2.70704	-0.0509330732842045	-0.03843	-0.13258	0.01821	0.42823	0.09121	8.80504	-3.45628	-0.0486523610145445	-0.03942	-0.13147	0.02493	0.41277	0.09244	8.69833	-3.22166
"stick"	3	-0.310693846619688	0.00202448799973354	-0.308903229448945	1.00656698383772	-0.30937	-0.30777	-0.30957	0.99999	0.00107	44.3583	-3.62543	-0.397135425453076	-0.39745	-0.3962	-0.39776	0.63135	0.20928	2.16101	-8.67894	-0.393710120389532	-0.39412	-0.39261	-0.3944	0.94405	0.08153	9.70272	-27.67132
"stick"	3	-0.137117858161218	0.197920379345305	-0.870347126211311	0.1	-0.14721	-1.73613	-0.7277	-0.4319	0.24229	0.98933	-3.20369	-0.13799530279216	-0.01448	-0.29291	-0.1066	-0.0198	0.20448	2.34692	-7.10787	-0.127433257255016	-0.02032	-0.25878	-0.1032	-0.06857	0.20931	2.16008	-5.36699
"stick"	3	-0.095533192914445	0.059221007861197	-0.132699143457758	0.705952384634001	-0.1421	-0.07514	-0.18085	0.67395	0.07665	10.19685	-2.31883	-0.112211926832207	-0.11946	-0.05963	-0.15754	0.64777	0.07967	9.88788	-2.56484	-0.103013128815229	-0.10948	-0.05725	-0.14231	0.66717	0.07744	10.11442	-2.39577
"stick"	3	-0.432786188391037	0.011124326614663	-0.42618804182646	1.01251495330971	-0.4179	-0.42906	-0.4316	0.99996	0.00331	35.33241	-1.98822	-0.202912348649502	-0.1983	-0.2032	-0.20724	-1.03439	0.77491	-8.31147	-6.01757	-0.59437500453808	-0.58449	-0.59839	-0.60024	0.90978	0.16319	4.15111	-23.7323
"stick"	3	-0.251593896339182	0.0590444681583904	-0.224447760491865	1.12487164642024	-0.22668	-0.21832	-0.22835	0.98665	0.02961	17.80697	-2.70152	-0.518815918354699	-0.5295	-0.51571	-0.51124	0.10826	0.24194	1.00111	-8.63284	-0.300447854013771	-0.3059	-0.29382	-0.30162	0.95327	0.05539	12.79583	-4.51298
"stick"	3	-0.325034879462328	0.195415334717836	-0.0674342923231205	6.07345072413403	-0.04748	-0.08968	-0.06514	0.94608	0.08115	9.74056	-1.40031	-0.47868810638273	-0.37367	-0.61464	-0.44775	0.61389	0.21715	1.86591	-4.24907	-0.432037124404136	-0.30994	-0.57	-0.41617	0.94238	0.08389	9.47474	-1.07914
"stick"	3	-0.226036819780711	0.00244924065191299	-0.217766664766533	1.04316627279014	-0.21634	-0.21733	-0.21962	1	0.00041	52.01572	-1.14297	-0.397851726284855	-0.39637	-0.39727	-0.39991	0.53166	0.1552	4.55263	-11.28493	-0.268885592054455	-0.2673	-0.26836	-0.271	0.96808	0.04052	15.29708	-26.87644
"stick"	3	-0.20264686626615	0.167612000659574	-1.1335902690195	0.1	-1.63449	-1.3634	-0.40288	0.34723	0.15094	4.77528	-6.52725	-0.249664489812817	-0.37973	-0.33791	-0.03136	0.89116	0.06163	11.94075	-4.21349	-0.208587449681398	-0.31011	-0.26538	-0.05027	0.91381	0.05485	12.87409	-4.03743
"stick"	3	-0.121691430255305	0.0955302155925892	-0.232488169550038	0.543226277693588	-0.24846	-0.09011	-0.35889	0.71864	0.0802	9.83399	-1.48449	-0.184190586287904	-0.20773	-0.08137	-0.26348	0.57479	0.0986	8.18224	-0.57066	-0.152783374467275	-0.16879	-0.06046	-0.2291	0.6879	0.08447	9.41933	-0.65071
"stick"	3	-0.230755785270594	0.13785379671026	-0.0869595018105416	3.06534307970141	-0.08422	-0.0866	-0.09006	0.73726	0.16365	4.12866	-2.35882	-0.391964386728542	-0.35605	-0.38775	-0.4321	0.57118	0.20907	2.16921	-2.03886	-0.284255131405108	-0.27306	-0.28252	-0.29719	0.73334	0.16487	4.06951	-2.30896
"stick"	3	-0.219021440285724	0.227646390674636	-0.848913954426386	0.368092317497521	-1.64434	-1.12495	0.22255	-0.18667	0.46115	-4.15931	-4.32618	-0.385997695610825	-0.57114	-0.40946	-0.1774	0.71354	0.22658	1.52587	-5.11749	-0.361288756942308	-0.59124	-0.40669	-0.08593	0.79992	0.18936	2.96143	-4.59401
"stick"	3	-0.230957351182587	0.136623442638665	-0.115385762060478	2.22970050193815	-0.10717	-0.15109	-0.0879	0.74062	0.13717	5.54086	-2.18702	-0.474017291548567	-0.43548	-0.52998	-0.45659	0.1118	0.25383	0.61729	-1.4544	-0.282747804409256	-0.25872	-0.3616	-0.22792	0.73018	0.1399	5.38308	-1.74025
"stick"	3	-0.120653805020265	0.187273572490085	-0.956750773320023	0.1	-0.75258	-1.02289	-1.09479	-0.5577	0.16265	4.17783	-10.92442	-0.20470329948995	-0.15726	-0.24297	-0.21388	0.71427	0.06966	10.96153	-3.00889	-0.173958121080678	-0.13322	-0.19947	-0.18919	0.567	0.08575	9.2987	-3.76167
"stick"	3	-0.0607631941093132	0.165535116568208	-0.182457243620154	0.393832405600825	-0.50005	0.42533	-0.47265	-0.28264	0.22494	1.584	-6.34912	-0.0347539294419278	-0.17301	0.16863	-0.09989	0.37961	0.15644	4.48929	-4.83191	-0.0408166317257236	-0.16477	0.15768	-0.11536	0.3308	0.16247	4.1864	-5.20196
"stick"	3	-0.237331063405145	0.0467826478998177	-0.145715937899478	1.71247873200648	-0.16966	-0.14264	-0.12485	0.98249	0.03085	17.47652	-4.49242	-0.422745809669395	-0.46851	-0.4054	-0.39432	0.52893	0.16001	4.30874	-8.21475	-0.27951142715531	-0.32378	-0.27136	-0.2434	0.96695	0.04238	14.93693	-2.30275
"stick"	3	-0.0928429695428349	0.109196512552444	-0.191328470022972	0.45414335316326	-0.45092	-0.0299	-0.09316	0.5907	0.09263	8.68168	-1.8402	-0.103366959542939	-0.21037	-0.03123	-0.0685	0.54473	0.09769	8.2559	-1.98929	-0.0953066375761372	-0.20635	-0.02263	-0.05693	0.57519	0.09437	8.53287	-1.3541
"stick"	3	-0.167270983580966	0.0708947220700793	-0.960512206668079	0.1	-0.95165	-0.89045	-1.03944	0.42895	0.1077	7.47606	-5.82956	-0.222738723788861	-0.23589	-0.21211	-0.22022	0.74348	0.07218	10.67709	-0.57572	-0.181336212350035	-0.18912	-0.16986	-0.18503	0.81802	0.0608	12.05042	-1.02956
"stick"	3	-0.143225057818927	0.202050660678651	-0.786726023409241	0.1	-0.31091	-1.2644	-0.78487	-0.30593	0.16074	4.27237	-6.72	-0.139037682987415	0.00483	-0.25784	-0.16411	0.37867	0.11087	7.24359	-2.75115	-0.125807785403061	-0.01968	-0.22205	-0.13569	0.31206	0.11666	6.83626	-3.13856
"stick"	3	-0.283453605114482	0.174688194703776	-0.067080624292309	4.44967403867784	-0.07855	-0.03093	-0.09176	0.81981	0.14111	5.31394	-3.94798	-0.542742928031559	-0.56289	-0.46392	-0.60142	0.1651	0.30375	-0.81921	-5.49004	-0.313158040764112	-0.36149	-0.15816	-0.41983	0.81571	0.14271	5.22391	-3.78273
"stick"	3	-0.486362693831325	0.0894395883078687	-0.346780181988111	1.58239755847599	-0.3318	-0.35079	-0.35775	0.98629	0.07526	10.34274	-5.43972	-0.269441066656662	-0.29669	-0.25136	-0.26028	-1.0615	0.92278	-9.70858	-4.23273	-0.714455250479783	-0.67279	-0.72952	-0.74106	0.92012	0.18164	3.29412	-9.07741
"stick"	3	-0.0561600042856298	0.223746983916499	-0.0102205653121978	2.90295275209499	-0.01735	0.0227	-0.036	0.33379	0.09477	8.49892	-2.1104	-0.0304922804855588	-0.0653	0.08611	-0.11229	0.3153	0.09608	8.38946	-3.0986	-0.0299131429658596	-0.05357	0.06983	-0.106	0.33301	0.09483	8.49422	-2.30414
"stick"	3	-0.184815616905689	0.13302270573331	-0.242514421431381	0.893892144826007	-0.22409	-0.18319	-0.32026	0.7308	0.16541	4.04328	-1.97036	-0.343252607852602	-0.26577	-0.29759	-0.4664	0.53294	0.21787	1.83934	-2.02944	-0.257949332312909	-0.22522	-0.20415	-0.34448	0.70667	0.17266	3.69993	-1.80953
"stick"	3	-0.420792643842287	0.0621094793896191	-0.44148315099763	0.971928321409826	-0.39641	-0.40949	-0.51856	0.98285	0.07356	10.52608	-2.16053	-0.185794911036982	-0.13449	-0.16893	-0.25397	-1.01404	0.7972	-8.53835	-6.37275	-0.594593337164302	-0.55922	-0.55587	-0.66868	0.89173	0.18483	3.15487	-5.71433
"stick"	3	-0.408684857306071	0.198625745484605	-0.247098870383276	1.95411655392297	-0.25463	-0.26668	-0.21998	0.94569	0.11587	6.89053	-0.99431	-0.557019675207006	-0.4226	-0.56369	-0.68477	0.14333	0.46021	-4.1429	-4.54888	-0.587740886100504	-0.60825	-0.63743	-0.51754	0.90544	0.1529	4.67225	-1.84998
"stick"	3	-0.378904067026451	0.0851995698176324	-0.367037465770021	1.00907768337746	-0.3778	-0.34195	-0.38136	0.99812	0.01906	21.33059	-3.86004	-0.57205900593348	-0.59228	-0.54792	-0.57598	0.52209	0.30395	-0.8244	-7.36945	-0.488740756940984	-0.50248	-0.46195	-0.50179	0.92604	0.11957	6.6392	-12.41617
"stick"	3	-0.0840967976604588	0.0440698223537765	-0.382997985570138	0.195044427051105	-0.65052	-0.22741	-0.27107	0.89029	0.03129	17.36472	-0.91316	-0.107078742301643	-0.16455	-0.07192	-0.08477	0.79126	0.04316	14.79168	-1.40796	-0.0973311141594642	-0.15492	-0.06263	-0.07445	0.84174	0.03758	15.89901	-0.90006
"stick"	3	-0.323224416351877	0.0681366792414337	-0.421184416007908	0.726478312450839	-0.45358	-0.41762	-0.39235	0.99959	0.00778	28.50199	-0.56107	-0.413037149926127	-0.4385	-0.41099	-0.38963	0.57672	0.24849	0.78743	-8.21922	-0.420108622289449	-0.44696	-0.41732	-0.39605	0.911	0.11394	7.02496	-14.77871
"stick"	3	-0.155578582792077	0.23717199038947	-0.668602757597385	0.251872562129428	-1.16901	0.40438	-1.24118	0.38452	0.18764	3.03428	-7.34439	-0.13525834575365	-0.32066	0.2807	-0.36582	0.872	0.08557	9.31587	-3.51622	-0.150009553615396	-0.29586	0.17517	-0.32934	0.88596	0.08077	9.77775	-5.3565
"stick"	3	-0.478206594625954	0.0314110079780221	-0.471856128340423	1.0127357334622	-0.47229	-0.47291	-0.47037	0.99878	0.02197	20.19387	-1.82184	-0.234454456737879	-0.2349	-0.22631	-0.24215	-0.99092	0.88845	-9.4053	-5.15182	-0.680137281480689	-0.68059	-0.68546	-0.67436	0.89458	0.20444	2.34845	-13.63583
"stick"	3	-0.162675964541268	0.188218865368981	-0.219883453378292	0.51328687936222	-0.36667	0.05558	-0.34857	0.93706	0.04176	15.05589	-0.89752	-0.134749039393113	-0.22093	0.03073	-0.21405	0.86323	0.06155	11.95136	-2.12337	-0.123929699262185	-0.20411	0.02838	-0.19605	0.91174	0.04945	13.70347	-0.91873
"stick"	3	-0.48499931357801	0.00922525400528684	-0.463663948388296	1.05788351294452	-0.46048	-0.46648	-0.46403	0.99993	0.00532	31.53229	-0.90014	-0.233610690177453	-0.23286	-0.23395	-0.23402	-1.01683	0.91398	-9.63195	-5.0453	-0.693264884231247	-0.68868	-0.69747	-0.69365	0.89862	0.20492	2.32976	-20.71145
"stick"	3	-0.301517587760463	0.100248522940092	-0.205809949052055	1.59135503935146	-0.1832	-0.21562	-0.21861	0.93949	0.08128	9.72693	-3.00201	-0.389209498374543	-0.36542	-0.39967	-0.40254	0.60667	0.20724	2.23957	-5.64437	-0.385098566097373	-0.35541	-0.39793	-0.40196	0.91049	0.09886	8.16065	-2.42514
"stick"	3	-0.340636720799375	0.180997137096711	-1.75211504045633	0.1	-1.78772	-2.39775	-1.07087	-1.29146	0.49152	-4.66948	-8.32495	-0.362066144410802	-0.24758	-0.81467	-0.02395	-0.60874	0.41184	-3.25453	-2.85994	-0.442572700818927	-0.45034	-0.58904	-0.28834	0.57852	0.2108	2.10321	-4.86197
"stick"	3	-0.284258402138948	0.234850992565043	-0.313566021350166	0.886909302890191	-0.4638	-0.12511	-0.35178	0.74397	0.22057	1.74084	-1.74755	-0.317698587243859	-0.38686	-0.22229	-0.34395	0.56795	0.28653	-0.35218	-4.64877	-0.343400419175261	-0.4422	-0.20997	-0.37803	0.66953	0.25059	0.71987	-0.86588
"stick"	3	-0.238779132626951	0.149854762596078	-1.11061991030016	0.0999987374693829	-1.6093	-1.15228	-0.57028	0.59129	0.19048	2.91424	-3.0521	-0.499129332584012	-0.57235	-0.49773	-0.42731	-0.75898	0.39515	-2.92366	-2.13717	-0.247688730115699	-0.34544	-0.24867	-0.14896	0.46498	0.21793	1.8371	-1.50603
"stick"	3	-0.311070005060174	0.141936628031544	-0.345646394109884	0.797516894390728	-0.33276	-0.2801	-0.42408	0.93704	0.08481	9.38704	-3.65555	-0.343820931901092	-0.33759	-0.30268	-0.3912	0.64158	0.20235	2.43037	-8.23816	-0.356583333101458	-0.34999	-0.30833	-0.41143	0.87632	0.11887	6.68627	-1.6668
"stick"	3	-0.25318009366747	0.228216369869187	-0.329941043284916	0.675691713949776	-0.47264	-0.35985	-0.15733	0.96834	0.04741	14.03946	-1.08374	-0.469282508376363	-0.57279	-0.5202	-0.31486	0.22019	0.2353	1.2238	-5.33464	-0.283024689112844	-0.39459	-0.3156	-0.13888	0.91766	0.07646	10.21639	-2.87756
"stick"	3	-0.165579181502108	0.0727990840096027	-1.01161478985736	0.1	-1.20128	-0.82128	-1.01228	0.20983	0.1215	6.51138	-7.43636	-0.232739637926359	-0.25749	-0.20817	-0.23256	0.92861	0.03652	16.12755	-1.2866	-0.190754491156147	-0.21803	-0.16375	-0.19049	0.93018	0.03612	16.21665	-2.83822
"stick"	3	-0.452591083315201	0.147913376858924	-0.722422192565577	0.554713277510099	-0.7414	-0.54021	-0.88566	0.97599	0.10891	7.38631	-0.76636	-0.122274511897738	-0.12258	-0.07311	-0.17113	-0.99667	0.99327	-10.29748	-7.7796	-0.658917126394545	-0.67711	-0.54169	-0.75795	0.80893	0.30726	-0.91114	-3.85767
"stick"	3	-0.0913344174507074	0.0256201963638887	-0.599659993414809	0.1	-0.62403	-0.55674	-0.61821	-0.49544	0.06832	11.1171	-8.94408	-0.0974423817987188	-0.10649	-0.09082	-0.09502	0.57995	0.03621	16.19629	-3.75614	-0.090172542794027	-0.09751	-0.08375	-0.08926	0.4591	0.04109	15.18486	-4.55404
"stick"	3	-0.188325777638238	0.240384857985191	-1.13726588100785	0.1	-1.24222	-0.29518	-1.8744	0.1289	0.24322	0.95894	-6.24529	-0.324986090370198	-0.412	-0.03096	-0.532	0.24562	0.22634	1.53439	-1.30526	-0.230823611498407	-0.27944	-0.01145	-0.40158	0.43579	0.19574	2.69628	-2.55445
"stick"	3	-0.483123836235609	0.179475215845741	-0.513086911668944	0.956391743114844	-0.32571	-0.52	-0.69356	0.98405	0.08569	9.30439	-2.7882	-0.266196137195625	-0.12301	-0.26848	-0.4071	-0.7233	0.89064	-9.42495	-4.12089	-0.707943615291609	-0.50822	-0.71288	-0.90273	0.87962	0.2354	1.22038	-6.61082
"stick"	3	-0.455816607398447	0.0307382678147405	-0.515159239468973	0.841652356532467	-0.5442	-0.52178	-0.4795	0.99692	0.03307	16.92177	-1.73144	-0.211930565851079	-0.23975	-0.21146	-0.18458	-0.95302	0.83333	-8.8929	-5.78369	-0.635914797294417	-0.65877	-0.64404	-0.60494	0.87995	0.2066	2.26409	-11.42828
"stick"	3	-0.239338171831332	0.23462752206251	-1.58432378386908	0.1	-0.23352	-2.4356	-2.08386	0.17294	0.25933	0.44566	-6.12172	-0.436952297861746	-0.21545	-0.56354	-0.53187	0.81066	0.12408	6.34299	-2.89323	-0.303720856815103	-0.10069	-0.42996	-0.38051	0.92599	0.07758	10.10025	-3.4152
"stick"	3	-0.359883602149785	0.119182308088057	-0.337880335784	1.14940110016952	-0.48239	-0.34315	-0.18811	0.95762	0.10015	8.05734	-2.68122	-0.253974463287495	-0.2325	-0.34653	-0.18289	-0.2071	0.53449	-5.33992	-6.7692	-0.492066527449515	-0.66793	-0.48804	-0.32023	0.90294	0.15156	4.74277	-2.84025
"stick"	3	-0.217996197426692	0.237429093976971	-0.685863136407806	0.104303792507609	-1.30626	-0.20773	-0.5436	-1.17836	0.33196	-1.52958	-10.23145	-0.149844130120802	-0.25819	0.05745	-0.24879	-0.61123	0.2855	-0.3233	-4.47751	-0.125479000480678	-0.20657	-0.00784	-0.16203	-0.67888	0.29143	-0.48781	-5.93759
"stick"	3	-0.446463625121396	0.215382219466846	-0.617489376037208	0.659202901499629	-0.71858	-0.43291	-0.70097	0.89074	0.22496	1.58307	-1.46363	-0.442298836823858	-0.33194	-0.52494	-0.47002	-0.03973	0.69396	-7.42883	-5.51188	-0.650360051913097	-0.74758	-0.44018	-0.76331	0.75603	0.33616	-1.63014	-1.93233
"stick"	3	-0.156083280337043	0.236870309861843	-0.218822516538897	0.866199991334388	-0.43884	-0.08438	-0.13325	0.81223	0.11848	6.71287	-4.26736	-0.2837597662572	-0.44687	-0.23026	-0.17415	0.55025	0.18336	3.21896	-4.70678	-0.216790478895776	-0.40096	-0.12128	-0.12813	0.77903	0.12852	6.06162	-4.04646
"stick"	3	-0.151417474029586	0.0312853807699867	-0.127515292566461	1.22162318464839	-0.111	-0.13083	-0.14072	0.99327	0.01165	25.2672	-2.06981	-0.205756586272834	-0.18262	-0.21286	-0.22179	0.8858	0.04798	13.94361	-9.48424	-0.172007202113526	-0.15053	-0.17711	-0.18838	0.98104	0.01955	21.12628	-3.536
"stick"	3	-0.286133034271188	0.00930068857269362	-0.326174966204462	0.861349285982675	-0.33605	-0.32195	-0.32052	0.99987	0.00358	34.70753	-1.64276	-0.344457256823295	-0.35296	-0.3412	-0.33921	0.63971	0.19034	2.92011	-9.20608	-0.360313065183426	-0.36954	-0.35671	-0.35468	0.939	0.07832	10.02458	-18.35969
"stick"	3	-0.420565306616481	0.145208411558997	-0.449794315975186	0.908419188696432	-0.6114	-0.3437	-0.39428	0.96776	0.09988	8.07875	-1.4042	-0.412539150811393	-0.25512	-0.47783	-0.50467	0.13891	0.51622	-5.06173	-7.44295	-0.561419156730827	-0.7099	-0.46592	-0.50844	0.8828	0.19045	2.91546	-2.65296
