"model"	"n.muts"	"coes"	"sigma"	"u.mean"	"d.hat.MLE"	"u.hats.1"	"u.hats.2"	"u.hats.3"	"u.hats.4"	"u.hats.5"	"R2.stick"	"sig.stick"	"lnL.stick"	"P.stick"	"s.mean"	"s.hats.1"	"s.hats.2"	"s.hats.3"	"s.hats.4"	"s.hats.5"	"R2.mult"	"sig.mult"	"lnL.mult"	"P.mult"	"w.mean"	"w.hats.1"	"w.hats.2"	"w.hats.3"	"w.hats.4"	"w.hats.5"	"R2.add"	"sig.add"	"lnL.add"	"P.add"
"mult"	5	-0.227537298004609	0.0846815955010243	-0.417216989029812	0.1	-0.55559	-0.35539	-0.42272	-0.44794	-0.30444	-3.28638	0.30572	-6.48315	-43.60666	-0.207429950623751	-0.26591	-0.13196	-0.212	-0.22605	-0.20123	0.6858	0.08277	35.32764	-8.68747	-0.132352137373228	-0.17437	-0.09481	-0.13297	-0.14206	-0.11754	0.15372	0.13584	19.47434	-18.76518
"mult"	5	-0.442076653509866	0.137945946480613	-0.517621156062859	0.1	-0.484	-0.59191	-0.55197	-0.61638	-0.34384	-3.48192	0.56094	-25.90576	-35.93856	-0.2543875384486	-0.08597	-0.41382	-0.13116	-0.33926	-0.30173	-0.27115	0.29873	-5.74366	-9.01687	-0.219328147083671	-0.21541	-0.24417	-0.23267	-0.25607	-0.14832	0.16362	0.24232	0.9539	-23.20353
"mult"	5	-0.333546865580138	0.0302502419799566	-0.460188408296322	0.1	-0.4415	-0.46359	-0.45059	-0.48057	-0.46469	-6.21619	0.44765	-18.68598	-45.37533	-0.338605478858408	-0.35071	-0.33436	-0.33536	-0.33921	-0.33339	0.96848	0.02958	68.24998	-5.54634	-0.173610539930027	-0.17239	-0.1729	-0.1694	-0.18115	-0.17222	-0.21105	0.18338	9.87144	-66.51224
"mult"	5	-0.418048705672845	0.16618153906893	-0.385458310760467	0.1	-0.32762	-0.35568	-0.6047	-0.32384	-0.31544	-6.60239	0.62231	-29.2278	-40.85736	-0.191257949852729	-0.26682	-0.12941	-0.39619	-0.06827	-0.0956	-1.72915	0.37286	-12.83622	-4.66527	-0.141454666982801	-0.10509	-0.11983	-0.25467	-0.08955	-0.13813	-2.36328	0.41392	-16.17906	-33.49435
"mult"	5	-0.48368231584318	0.240457954001613	-0.411918638551863	0.1	-0.29232	-0.43815	-0.54324	-0.3687	-0.4172	-6.56339	0.66761	-31.47643	-39.22564	-0.187434743910487	0.13655	-0.42431	-0.29852	0.09959	-0.45048	-2.43062	0.44963	-18.82718	-11.64381	-0.168145534119117	-0.10928	-0.16848	-0.23393	-0.15654	-0.1725	-1.88579	0.41238	-16.06013	-34.5588
"mult"	5	-0.16091078130994	0.134025598992594	-0.403307362480998	0.1	-0.48784	-0.35519	-0.3409	-0.24586	-0.58675	-1.68368	0.27517	-3.114	-35.65629	-0.159651744451041	-0.15232	-0.1351	-0.13609	-0.16776	-0.20698	0.39027	0.13116	20.59672	-23.24641	-0.111368791497471	-0.11629	-0.09279	-0.09099	-0.10081	-0.15597	0.04509	0.16414	13.41925	-27.37102
"mult"	5	-0.211288958275691	0.160052199382335	-0.390788684237298	0.1	-0.33031	-0.36037	-0.35264	-0.4102	-0.50042	-2.86996	0.32238	-8.18152	-39.99116	-0.194186141193661	-0.17594	-0.18668	-0.14231	-0.19035	-0.27566	0.44152	0.12247	22.79103	-13.41285	-0.123423441060274	-0.10687	-0.11353	-0.09912	-0.12564	-0.17195	-0.09927	0.17182	11.95606	-19.9207
"mult"	5	-0.180098655004986	0.198103207338136	-0.299927606437488	0.129364818629959	-0.1396	-0.49138	-0.37571	-0.4919	-0.00104	-1.12928	0.30667	-6.58286	-28.96144	-0.141015751115217	-0.04364	-0.25139	-0.16104	-0.13411	-0.1149	0.06416	0.20331	6.57065	-28.4994	-0.0879298096673326	-0.03798	-0.14422	-0.12612	-0.10778	-0.02354	-0.2621	0.23611	1.78523	-29.23991
"mult"	5	-0.0621745465090498	0.219904427824076	-0.0135330465491117	5.41497249209108	-0.0133	-0.01902	0.00499	-0.02846	-0.01186	0.06908	0.21311	5.06479	-27.77474	-0.0851481190038836	-0.07629	-0.12215	0.04102	-0.15144	-0.11688	-0.01155	0.22214	3.7357	-23.24373	-0.0742864129589749	-0.07173	-0.10455	0.02916	-0.15275	-0.07158	0.06726	0.21331	5.03351	-26.87972
"mult"	5	-0.465398706065025	0.0412124148570001	-0.42439045407817	0.1	-0.40762	-0.45719	-0.4733	-0.38	-0.40385	-16.51946	0.60851	-28.51038	-49.42948	-0.448227749487899	-0.41158	-0.50135	-0.51945	-0.3914	-0.41737	0.92188	0.04064	58.09378	-4.6768	-0.17245661036254	-0.16455	-0.18912	-0.19958	-0.14863	-0.1604	-4.11466	0.32879	-8.81114	-92.71326
"mult"	5	-0.0953388602705672	0.0401565812644549	-0.362739994549577	0.1	-0.34688	-0.39989	-0.43259	-0.34229	-0.29206	-0.28156	0.10972	26.30916	-28.75517	-0.100749904903875	-0.09044	-0.11261	-0.11979	-0.0894	-0.09151	0.75326	0.04814	52.6694	-6.01569	-0.0827424408577534	-0.07464	-0.0926	-0.09925	-0.07417	-0.07306	0.73039	0.05032	51.25086	-11.39045
"mult"	5	-0.319011146586854	0.004370839567855	-0.453314131867941	0.1	-0.45637	-0.45072	-0.44942	-0.45814	-0.45192	-6.40556	0.42884	-17.31228	-42.92032	-0.320710633624856	-0.32268	-0.31693	-0.32069	-0.32253	-0.32073	0.99887	0.00531	123.2388	-3.21355	-0.169002062565446	-0.17008	-0.16728	-0.16821	-0.17068	-0.16876	-0.17949	0.17114	12.08213	-173.69801
"mult"	5	-0.0786471724510193	0.030517841107212	-0.337018914163162	0.1	-0.29612	-0.3739	-0.35944	-0.38483	-0.2708	0.32194	0.06262	44.2569	-32.85263	-0.0776697357861306	-0.06972	-0.08224	-0.08178	-0.08503	-0.06959	0.87121	0.02729	70.83365	-5.45239	-0.0674349885559412	-0.06021	-0.07242	-0.07095	-0.07446	-0.05913	0.88727	0.02553	72.96454	-9.33159
"mult"	5	-0.466710276517551	0.156026371812914	-0.40651823813354	0.1	-0.41683	-0.31988	-0.39059	-0.31629	-0.589	-9.55522	0.58454	-27.22454	-40.31884	-0.294273277987447	-0.34392	-0.11504	-0.2352	-0.24696	-0.53024	-0.23382	0.19985	7.11959	-2.80209	-0.158577955262181	-0.16705	-0.08935	-0.14714	-0.12679	-0.26256	-2.48608	0.33593	-9.49905	-32.54031
"mult"	5	-0.197887824173085	0.0362346507608891	-0.429687915170904	0.1	-0.38321	-0.46613	-0.40211	-0.43461	-0.46237	-2.65911	0.25697	-0.92417	-49.88692	-0.193615144736914	-0.17868	-0.21646	-0.18138	-0.18123	-0.21033	0.94347	0.03194	65.80041	-5.15709	-0.131832055012095	-0.11872	-0.14623	-0.12374	-0.12719	-0.14328	0.59056	0.08596	34.11875	-28.23107
"mult"	5	-0.159183554165065	0.104883573949337	-0.389431907805293	0.1	-0.30192	-0.5536	-0.24052	-0.43252	-0.4186	-2.2405	0.23991	1.27404	-35.47196	-0.146331164079711	-0.14794	-0.18779	-0.09627	-0.15657	-0.14309	0.50491	0.09377	31.33397	-19.32219	-0.10752210523455	-0.0983	-0.14606	-0.06625	-0.1174	-0.10961	0.12938	0.12435	22.30238	-25.56351
"mult"	5	-0.475319312606007	0.0416789014125243	-0.432957556863164	0.1	-0.44531	-0.45496	-0.39297	-0.42872	-0.44284	-13.86442	0.60907	-28.53986	-49.07865	-0.442657197240268	-0.42253	-0.44599	-0.40694	-0.43042	-0.5074	0.89268	0.05175	50.35544	-10.04985	-0.175628513752412	-0.17591	-0.18441	-0.15507	-0.17626	-0.18648	-3.26763	0.32635	-8.57327	-87.43126
"mult"	5	-0.282546577579342	0.242481150722597	-0.398823518770976	0.23821210126443	-0.03301	-0.46567	-0.19251	-0.72427	-0.57865	-0.43242	0.33048	-8.97558	-31.7323	-0.283328451433877	-0.12559	-0.40767	-0.06068	-0.48339	-0.33932	0.58706	0.17744	10.92556	-9.77749	-0.190303827977424	-0.09575	-0.20684	-0.08024	-0.30708	-0.26161	0.4175	0.21075	5.42096	-26.06397
"mult"	5	-0.307900302461348	0.0153888284112327	-0.446322527130244	0.1	-0.4508	-0.46255	-0.44085	-0.43261	-0.44481	-6.49057	0.41823	-16.5108	-43.72737	-0.297465530619418	-0.29734	-0.30712	-0.29332	-0.29323	-0.29632	0.98303	0.01991	80.92881	-8.10926	-0.163309934374954	-0.16412	-0.16928	-0.16133	-0.15874	-0.16308	-0.26441	0.17183	11.95385	-102.87642
"mult"	5	-0.219687696290202	0.121812580851838	-0.418886879373196	0.1	-0.49433	-0.44296	-0.14924	-0.5487	-0.45921	-3.51203	0.33982	-9.86688	-38.27071	-0.203897182562419	-0.25412	-0.23988	-0.02896	-0.284	-0.21252	0.61003	0.0999	29.30805	-14.3562	-0.132883744097422	-0.16351	-0.14669	-0.03096	-0.1808	-0.14245	-0.07659	0.16599	13.0603	-24.13372
"mult"	5	-0.116162731847726	0.105068245786242	-0.22740356229142	0.279402231002016	-0.16404	-0.2413	-0.34221	-0.32069	-0.06878	0.01241	0.16533	13.18886	-26.61404	-0.120885009622466	-0.09449	-0.12807	-0.13911	-0.12787	-0.11488	0.35301	0.13381	19.95584	-24.92011	-0.0922799874062449	-0.06344	-0.09251	-0.11804	-0.11331	-0.0741	0.27975	0.14119	18.23968	-26.94706
"mult"	5	-0.131565374636557	0.0804192961077206	-0.376883112547288	0.110042992567917	-0.37278	-0.49268	-0.39535	-0.23189	-0.39172	-0.73538	0.15936	14.36401	-36.5305	-0.120965062419928	-0.11968	-0.14045	-0.12683	-0.09618	-0.12169	0.65437	0.07112	40.18159	-14.94098	-0.0947143015699705	-0.09196	-0.11288	-0.09706	-0.07491	-0.09677	0.49775	0.08573	34.20226	-20.93492
"mult"	5	-0.298159486486111	0.00460540840867907	-0.455053034118755	0.1	-0.45956	-0.4546	-0.45156	-0.45516	-0.45438	-5.48787	0.39977	-15.06648	-43.17738	-0.300402920054013	-0.30494	-0.29903	-0.29848	-0.30176	-0.29781	0.99866	0.00575	120.67641	-2.77619	-0.16575268944023	-0.16808	-0.16495	-0.16456	-0.16628	-0.1649	0.07079	0.15129	16.02715	-169.99169
"mult"	5	-0.183150035934523	0.139154196658637	-0.483762350109835	0.1	-0.63221	-0.42946	-0.51358	-0.52213	-0.32143	-0.70796	0.2562	-0.82907	-37.66173	-0.185302386315523	-0.20271	-0.15697	-0.18569	-0.2315	-0.14965	0.4919	0.13974	18.569	-21.8771	-0.131091249118306	-0.14768	-0.12605	-0.13993	-0.15028	-0.09152	0.36685	0.15599	15.0485	-27.2139
"mult"	5	-0.232715189980809	0.0481858681305312	-0.446506909239882	0.1	-0.45046	-0.45909	-0.39912	-0.50059	-0.42326	-3.46353	0.31678	-7.62093	-42.49329	-0.238085254937217	-0.25207	-0.25349	-0.20326	-0.2562	-0.22541	0.93419	0.03847	59.84876	-4.32916	-0.148998468365432	-0.15449	-0.15709	-0.12943	-0.16474	-0.13924	0.45443	0.11075	26.00885	-30.61632
"mult"	5	-0.344982983602677	0.242431535385549	-0.421185949255619	0.1	-0.09019	-0.42586	-0.36014	-0.65772	-0.57202	-4.15554	0.60914	-28.54347	-35.46026	-0.235319443001923	0.01285	-0.3899	-0.22872	-0.26283	-0.308	-0.53159	0.33201	-9.12326	-4.27389	-0.149404384551271	-0.00744	-0.12118	-0.19364	-0.23472	-0.19005	-1.29897	0.40677	-15.62175	-35.88735
"mult"	5	-0.0516540761804208	0.172266275854781	-0.0849423849984447	0.395937190879715	-0.00437	-0.02798	0.0524	0.03371	-0.47846	0.16525	0.16699	12.8684	-31.70948	-0.0383050141602982	-0.03504	-0.03893	0.02431	0.05722	-0.19908	0.17968	0.16554	13.14753	-27.49796	-0.0358613223363169	-0.02406	-0.0249	0.01854	0.03438	-0.18327	0.18445	0.16506	13.24071	-27.22581
"mult"	5	-0.32403592413757	0.224866289354395	-0.413752615039523	0.1	-0.42556	-0.51622	-0.16194	-0.39563	-0.56941	-3.22156	0.47259	-20.42132	-36.58893	-0.324083402725556	-0.29076	-0.29999	-0.23461	-0.24523	-0.54983	0.25477	0.19856	7.32704	-14.12382	-0.143875271995505	-0.14542	-0.16827	-0.04578	-0.12769	-0.23221	-0.5282	0.28434	-4.16346	-27.25701
"mult"	5	-0.398288731463253	0.166536681237631	-0.464154744412828	0.1	-0.57072	-0.36312	-0.36087	-0.50598	-0.52008	-4.75631	0.55883	-25.785	-69.04052	-0.302920644690902	-0.19431	-0.19366	-0.28582	-0.32039	-0.52043	0.11913	0.21861	4.24923	-8.81009	-0.175842963908376	-0.20897	-0.16391	-0.12399	-0.19795	-0.1844	-0.75779	0.30881	-6.80521	-34.33131
"mult"	5	-0.200844734557904	0.187407677061856	-0.400825991204697	0.111944261843719	-0.56869	-0.60096	-0.00588	-0.25562	-0.57298	-1.09391	0.28859	-4.63852	-44.49588	-0.136141898730858	-0.17683	-0.20877	0.00831	-0.04254	-0.26089	0.17317	0.18135	10.22851	-29.83136	-0.103725241961372	-0.13695	-0.15213	-0.00029	-0.05477	-0.17448	-0.07182	0.20648	6.07625	-32.9775
"mult"	5	-0.316977849742398	0.191292373347096	-0.390075229290808	0.1	-0.47676	-0.68755	-0.28631	-0.28336	-0.2164	-4.3348	0.49886	-22.1521	-36.13302	-0.195131703574076	-0.22277	-0.45975	-0.22514	-0.10941	0.04142	-0.45257	0.26031	-1.33743	-12.14501	-0.13489231732822	-0.18076	-0.25916	-0.08362	-0.09129	-0.05963	-1.0963	0.31271	-7.20686	-26.57416
"mult"	5	-0.153260017093271	0.182499709597323	-0.165674099416613	0.334873291804746	-0.03225	-0.21928	-0.3036	-0.15504	-0.11819	-0.61774	0.23488	1.95169	-31.17348	-0.0954600837862544	-0.10929	-0.11509	-0.14867	-0.0962	-0.00805	-0.10651	0.19425	8.0287	-30.28018	-0.0749641581501418	-0.07159	-0.08854	-0.12406	-0.0639	-0.02672	-0.31073	0.21142	5.31882	-34.18067
"mult"	5	-0.482283828931395	0.0842676459578797	-0.433435107997396	0.1	-0.47783	-0.46374	-0.44584	-0.45672	-0.32304	-12.25063	0.60728	-28.44537	-45.40652	-0.516254848012121	-0.51554	-0.59865	-0.51912	-0.56612	-0.38185	0.74814	0.08372	34.96147	-5.66634	-0.177068512775706	-0.20015	-0.1937	-0.18406	-0.19219	-0.11524	-2.73305	0.32233	-8.17625	-50.87625
"mult"	5	-0.162167116277851	0.10918638901785	-0.436148846663105	0.1	-0.55675	-0.48969	-0.29711	-0.46923	-0.36796	-1.10638	0.21985	4.06835	-31.07728	-0.183000767362735	-0.21345	-0.2037	-0.15906	-0.2118	-0.12699	0.6934	0.08388	34.90309	-6.20454	-0.127246937446211	-0.15482	-0.14289	-0.10102	-0.14494	-0.09257	0.64783	0.08989	32.68594	-13.19352
"mult"	5	-0.137191432097461	0.0551694495370612	-0.38726808303322	0.1	-0.38566	-0.4664	-0.37654	-0.3223	-0.38544	-1.63312	0.17646	11.10261	-37.32342	-0.139180646821553	-0.14582	-0.16503	-0.13572	-0.11214	-0.1372	0.90682	0.0332	64.56439	-3.16924	-0.104623003295619	-0.10767	-0.12528	-0.1012	-0.08513	-0.10383	0.72905	0.05661	47.48649	-9.39832
"mult"	5	-0.0604140357696451	0.119099425151944	-0.0436809129777592	1.40133247863788	-0.04549	-0.03696	-0.05111	-0.01534	-0.06951	0.31414	0.12297	22.66001	-21.39702	-0.0806420801222222	-0.09443	-0.06527	-0.08298	-0.03113	-0.12939	0.27071	0.1268	21.67758	-22.02422	-0.0670356372870169	-0.07279	-0.05526	-0.07563	-0.02473	-0.10677	0.31016	0.12333	22.56746	-21.22803
"mult"	5	-0.196924082061742	0.151708419492934	-0.432240005367846	0.1	-0.70048	-0.25573	-0.45895	-0.55386	-0.19217	-1.00813	0.29199	-5.01241	-28.7217	-0.225879167942925	-0.29346	-0.22456	-0.22082	-0.29781	-0.09275	0.35814	0.16508	13.23693	-13.91805	-0.132909820336465	-0.1958	-0.10343	-0.13948	-0.17523	-0.05061	0.35803	0.16509	13.23431	-17.04932
"mult"	5	-0.0569886806188151	0.0858393994276412	-0.0476282112148952	1.01157018162967	-0.03742	-0.04383	-0.08974	-0.01025	-0.0569	0.27638	0.0887	33.11227	-26.12939	-0.0555517656444729	-0.04818	-0.04609	-0.10223	-0.01947	-0.06179	0.24969	0.09033	32.53267	-23.36609	-0.051168700410204	-0.04221	-0.04498	-0.09539	-0.01414	-0.05912	0.2708	0.08905	32.98932	-24.68908
"mult"	5	-0.20273689586902	0.127009641728364	-0.453203540846271	0.1	-0.62027	-0.44971	-0.4259	-0.29481	-0.47532	-1.20944	0.29561	-5.40675	-34.55156	-0.210613876390069	-0.25381	-0.18845	-0.22557	-0.13185	-0.25339	0.4833	0.14295	17.84192	-18.52812	-0.138613394566664	-0.1816	-0.12402	-0.14326	-0.08845	-0.15573	0.3408	0.16147	13.94463	-21.65069
"mult"	5	-0.193896793865133	0.0426962082274258	-0.436525865551652	0.1	-0.44765	-0.48992	-0.44045	-0.3517	-0.45292	-2.3507	0.25255	-0.36893	-44.47829	-0.197697022191279	-0.20284	-0.21535	-0.19535	-0.17911	-0.19584	0.92907	0.03674	61.31437	-6.22397	-0.134282157206656	-0.13712	-0.14822	-0.13366	-0.11549	-0.13692	0.65733	0.08076	36.11338	-23.06434
"mult"	5	-0.163709691981785	0.217975199397188	-0.281522498833418	0.332022037784837	0.18393	-0.33909	-0.11155	-0.40088	-0.74002	0.09374	0.29179	-4.99091	-25.37933	-0.173561655165377	-0.03109	-0.15612	-0.17918	-0.24517	-0.25625	0.28284	0.25957	-1.24656	-14.23383	-0.129066328166073	0.06287	-0.14292	-0.12906	-0.17282	-0.2634	0.28772	0.25868	-1.13726	-26.17017
"mult"	5	-0.0876171012292616	0.0357255811686628	-0.339587512616273	0.1	-0.33334	-0.32541	-0.33767	-0.37474	-0.32678	-0.05516	0.08296	35.25449	-35.01045	-0.0813594300518842	-0.0791	-0.08453	-0.08103	-0.08537	-0.07676	0.82765	0.03353	64.24478	-11.15896	-0.0698527865796296	-0.06819	-0.07208	-0.06916	-0.07389	-0.06595	0.78736	0.03724	60.88426	-16.13836
"mult"	5	-0.0807694137562066	0.184527322358917	-0.10988767402881	0.766558835131171	-0.14094	-0.14186	-0.08362	0.0113	-0.19432	0.2729	0.18115	10.26385	-17.31265	-0.116265812652887	-0.18048	-0.15393	-0.08972	0.03776	-0.19495	0.11274	0.20011	7.07866	-19.18341	-0.095504899783373	-0.13578	-0.12266	-0.06953	0.01494	-0.16449	0.24363	0.18476	9.63247	-17.97981
"mult"	5	-0.106711819290649	0.159134560730308	-0.0958750759957839	1.0442689620364	-0.09825	-0.09796	-0.08809	-0.09967	-0.0954	0.4278	0.14962	16.38314	-21.00744	-0.158523491371778	-0.17727	-0.14842	-0.13776	-0.19553	-0.13364	0.27557	0.16835	12.60872	-15.89698	-0.118565327199267	-0.12638	-0.11521	-0.10577	-0.13377	-0.1117	0.40927	0.15202	15.87307	-18.49148
"mult"	5	-0.225539188703988	0.164060730428901	-0.330558329825425	0.1	-0.53427	-0.14567	-0.48388	-0.10661	-0.38236	-5.49064	0.40581	-15.54639	-45.1001	-0.119955407529115	-0.24223	-0.01562	-0.18221	-0.01897	-0.14075	-1.57529	0.25562	-0.75601	-32.24825	-0.0889487042060644	-0.16005	-0.03219	-0.13724	-0.00881	-0.10645	-2.52672	0.29913	-5.78649	-44.97811
"mult"	5	-0.0860619196668267	0.00533614057349041	-0.338939837474089	0.1	-0.33096	-0.33651	-0.34276	-0.35225	-0.33223	-0.26407	0.08505	34.4603	-65.06684	-0.0866179266116847	-0.08472	-0.08516	-0.08769	-0.08928	-0.08624	0.99773	0.0036	135.62916	-5.00638	-0.0733912068097744	-0.07171	-0.07227	-0.07429	-0.07581	-0.07287	0.95382	0.01625	87.41358	-44.63854
"mult"	5	-0.198398637992796	0.063856428663712	-0.431641921099538	0.1	-0.43148	-0.42966	-0.35405	-0.48843	-0.4546	-2.52435	0.26952	-2.45004	-30.9381	-0.220374615776473	-0.23133	-0.19888	-0.19327	-0.24465	-0.23375	0.81476	0.06179	44.6831	-4.74862	-0.139820136574146	-0.14393	-0.1342	-0.1172	-0.15703	-0.14675	0.64477	0.08557	34.26499	-7.71207
"mult"	5	-0.0734893930610269	0.160107209230773	-0.177796833179441	0.319028156445851	-0.20092	-0.0953	-0.31564	-0.06637	-0.21076	0.27651	0.13253	20.26519	-26.01465	-0.0871996995355995	-0.08429	-0.05947	-0.1369	-0.05446	-0.10088	0.13349	0.14503	17.37908	-22.74462	-0.0737134070839556	-0.07324	-0.049	-0.12037	-0.037	-0.08896	0.21989	0.13761	19.05954	-22.76728
"mult"	5	-0.333519429829903	0.235005398862995	-0.421401245660759	0.1	-0.21862	-0.71922	-0.48038	-0.3658	-0.32298	-2.53942	0.49964	-22.20221	-35.92892	-0.222029760709381	-0.1406	-0.21095	-0.39646	-0.18335	-0.17878	0.05435	0.25826	-1.08471	-12.14833	-0.151680606001111	-0.02827	-0.24867	-0.20838	-0.12055	-0.15254	-0.26286	0.29845	-5.71289	-24.51434
"mult"	5	-0.203594111325219	0.0627489018370397	-0.410059914398033	0.1	-0.38039	-0.40494	-0.37318	-0.45875	-0.43304	-3.03001	0.26993	-2.49869	-42.47719	-0.193492144470797	-0.17294	-0.1835	-0.18848	-0.22544	-0.1971	0.80673	0.05911	46.10038	-3.56227	-0.127487953321021	-0.11477	-0.12248	-0.12115	-0.14714	-0.1319	0.37501	0.1063	27.32179	-14.40747
"mult"	5	-0.229373132926412	0.166971057769842	-0.364917144032667	0.1	-0.41638	-0.32339	-0.31059	-0.48625	-0.28798	-2.62207	0.36063	-11.76913	-34.11847	-0.197023866665071	-0.29777	-0.16646	-0.2058	-0.23586	-0.07923	0.22684	0.16662	12.93994	-14.88917	-0.118022394364252	-0.15874	-0.09573	-0.11216	-0.14959	-0.07389	-0.30407	0.21639	4.57573	-20.84121
"mult"	5	-0.174129808403086	0.021449645224493	-0.425499170109433	0.1	-0.43421	-0.4394	-0.42023	-0.42151	-0.41214	-2.03301	0.22184	3.78014	-51.01587	-0.177321221104027	-0.17818	-0.18214	-0.16981	-0.1803	-0.17618	0.96504	0.02382	75.19135	-3.36347	-0.125221927955327	-0.12621	-0.12929	-0.12176	-0.12579	-0.12307	0.73969	0.06499	43.06688	-25.00325
"mult"	5	-0.413947440555785	0.0722773046582006	-0.456537125502423	0.1	-0.41897	-0.40627	-0.52117	-0.48898	-0.4473	-7.48976	0.53388	-24.32361	-52.1341	-0.379628154453441	-0.36023	-0.24153	-0.43978	-0.39847	-0.45813	0.81076	0.07971	36.53428	-14.88222	-0.17729038277555	-0.16413	-0.14097	-0.20775	-0.18772	-0.18587	-1.04437	0.26199	-1.54329	-56.16933
"mult"	5	-0.492079741565976	0.215659345209133	-0.452508624122898	0.1	-0.3523	-0.49626	-0.4666	-0.49777	-0.44961	-3.98667	0.58999	-27.52145	-41.97736	-0.400107875347054	0.01173	-0.57544	-0.43036	-0.57578	-0.43068	0.24769	0.22916	2.74046	-4.75913	-0.178269904107451	-0.10736	-0.23352	-0.17634	-0.17823	-0.1959	-0.63086	0.3374	-9.63892	-29.62366
"mult"	5	-0.402349345502444	0.0480260796612129	-0.451340310907806	0.1	-0.42759	-0.45702	-0.45882	-0.42611	-0.48716	-8.55366	0.53447	-24.35886	-51.49201	-0.366029420446828	-0.3559	-0.37943	-0.36256	-0.33124	-0.40102	0.83921	0.06934	40.99399	-1.87179	-0.177986964265787	-0.16949	-0.1832	-0.1796	-0.16286	-0.19478	-1.20392	0.25671	-0.89187	-52.64552
"mult"	5	-0.32451919701416	0.185078719921876	-0.458856587256012	0.1	-0.42007	-0.41622	-0.37585	-0.72214	-0.36	-3.8279	0.47644	-20.68103	-43.2583	-0.377096433065693	-0.4283	-0.36843	-0.45605	-0.59263	-0.04007	0.33829	0.17639	11.11635	-9.12069	-0.1730671962045	-0.16757	-0.14331	-0.13513	-0.28646	-0.13287	-0.14218	0.23174	2.38252	-23.05893
"mult"	5	-0.317527608189266	0.0709197706892155	-0.428682817295279	0.1	-0.4562	-0.39284	-0.42514	-0.4993	-0.36994	-7.1147	0.4487	-18.76111	-49.56805	-0.300107957400353	-0.30262	-0.25727	-0.30743	-0.35294	-0.28028	0.76497	0.07636	37.90631	-10.24233	-0.156149693455119	-0.16702	-0.13393	-0.15623	-0.18305	-0.14051	-0.89885	0.21705	4.47778	-34.03549
"mult"	5	-0.372840474743862	0.0449024450499564	-0.440273900945921	0.1	-0.45897	-0.43934	-0.43703	-0.40957	-0.45645	-9.01627	0.50449	-22.51139	-47.89454	-0.34214814565525	-0.34862	-0.34265	-0.34913	-0.31194	-0.35839	0.86961	0.05756	46.95156	-13.50747	-0.168561446650782	-0.1744	-0.16505	-0.16995	-0.15545	-0.17795	-1.34166	0.24393	0.74226	-64.8482
"add"	5	-0.133561520371586	0.240479240717832	-0.221742327474417	0.586060463749768	-0.33074	-0.23283	-0.10106	-0.19156	-0.25252	0.46226	0.23531	1.89281	-18.05351	-0.202317088943051	-0.32522	-0.26108	-0.09859	-0.12606	-0.20064	0.3972	0.24914	0.06552	-8.68152	-0.189584970963986	-0.24259	-0.22248	-0.11285	-0.15711	-0.2129	0.3846	0.25173	-0.26552	-13.62581
"add"	5	-0.277903998363763	0.0475324905128218	-0.0601357654833112	4.36636424370542	-0.0593	-0.06114	-0.0668	-0.05416	-0.05928	0.98164	0.04353	55.89348	-7.54597	-0.407376703591187	-0.41404	-0.42113	-0.44292	-0.34671	-0.41209	0.6972	0.17679	11.04278	-3.18408	-0.292814623391022	-0.28907	-0.297	-0.32425	-0.26423	-0.28953	0.96699	0.05837	46.50398	-2.3651
"add"	5	-0.291081160155591	0.109088316967245	-0.130625344092197	1.90066094807097	-0.11781	-0.13051	-0.14868	-0.13966	-0.11647	0.91921	0.10303	28.32224	-9.43465	-0.367426766456528	-0.26597	-0.40956	-0.38492	-0.37571	-0.40098	0.58784	0.2327	2.25021	-6.92027	-0.312735037253299	-0.28027	-0.31106	-0.34835	-0.3414	-0.2826	0.86502	0.13317	20.11104	-4.67625
"add"	5	-0.0691915743052959	0.132321969838813	-0.209853436557639	0.250539960879574	-0.09842	-0.33091	-0.30271	0.07061	-0.38784	0.27003	0.09766	30.0347	-40.86102	-0.073986200545479	-0.04996	-0.10469	-0.08816	0.00284	-0.12996	0.52079	0.07913	36.7686	-25.16662	-0.065376793555119	-0.03947	-0.09566	-0.08334	0.00835	-0.11676	0.46911	0.08328	35.1299	-30.57129
"add"	5	-0.270521811908111	0.0613437447464094	-0.58968034219748	0.1	-0.59665	-0.57233	-0.61813	-0.58871	-0.57258	-1.83433	0.46401	-19.835	-27.66988	-0.379829425219092	-0.37994	-0.37213	-0.41506	-0.36288	-0.36915	0.72832	0.14366	17.68419	-2.57603	-0.26397345986002	-0.26635	-0.25298	-0.28043	-0.2592	-0.26091	0.95435	0.05889	46.22159	-2.21707
"add"	5	-0.257962668477558	0.190688737959135	-0.130774350953283	1.67226211083203	-0.15254	-0.1267	-0.12594	-0.07857	-0.17012	0.79225	0.16291	13.65904	-5.97698	-0.292405142501226	-0.39426	-0.26391	-0.30038	-0.18524	-0.31824	0.46425	0.26162	-1.49787	-6.23569	-0.281712353178686	-0.32825	-0.27773	-0.27419	-0.16761	-0.36079	0.72626	0.187	9.24592	-2.35106
