"model"	"n.muts"	"coes"	"sigma"	"u.mean"	"d.hat.max"	"u.hats.1"	"u.hats.2"	"u.hats.3"	"u.hats.4"	"R2.stick"	"sig.stick"	"lnL.stick"	"P.stick"	"s.mean"	"s.hats.1"	"s.hats.2"	"s.hats.3"	"s.hats.4"	"R2.mult"	"sig.mult"	"lnL.mult"	"P.mult"	"w.mean"	"w.hats.1"	"w.hats.2"	"w.hats.3"	"w.hats.4"	"R2.add"	"sig.add"	"lnL.add"	"P.add"
"add"	4	-0.186898463475518	0.178380904661026	-0.299014819113556	0.495857591304236	-0.41949	-0.24565	-0.28546	-0.24547	0.70529	0.13991	9.76505	-4.2128	-0.339037181390371	-0.36218	-0.32595	-0.35237	-0.31565	0.10352	0.24402	0.86515	-2.17933	-0.215049526283185	-0.27491	-0.18692	-0.2168	-0.18158	0.61325	0.16028	7.59072	-2.75171
"add"	4	-0.060539745981805	0.105439679173287	-0.178231708821667	0.233114135273741	-0.47557	0.04433	-0.40766	0.12596	0.29899	0.09165	16.53385	-15.2689	-0.0459518126626409	-0.12144	0.01638	-0.12232	0.04356	0.34603	0.08852	17.08953	-9.543	-0.0447806633042585	-0.11537	0.01186	-0.11197	0.03636	0.33661	0.08915	16.97513	-10.73473
"add"	4	-0.313831245573237	0.0800833286484703	-0.923949833286609	0.1	-0.80449	-1.08834	-0.81527	-0.9877	-0.08754	0.3089	-2.9071	-15.1351	-0.666315815131168	-0.7289	-0.60338	-0.63964	-0.69334	0.00684	0.29519	-2.18081	-14.17685	-0.30941347664912	-0.31398	-0.33483	-0.2625	-0.32634	0.93779	0.07388	19.98175	-5.70433
"add"	4	-0.372571055963635	0.189481245819479	-1.00905995723995	0.1	-0.62811	-1.08358	-0.83061	-1.49395	-0.39796	0.4376	-8.47977	-13.55588	-0.415708570106734	-0.35245	-0.54131	-0.39909	-0.36999	0.354	0.29747	-2.30401	-6.99037	-0.368391320065966	-0.19848	-0.38244	-0.35086	-0.54179	0.92098	0.10404	14.5052	-5.64434
"add"	4	-0.289229761401657	0.221620624652132	-0.200496000930479	1.41557329840589	-0.26877	-0.20426	-0.18595	-0.143	0.83746	0.16005	7.61339	-6.82475	-0.395876763822535	-0.39767	-0.46345	-0.26992	-0.45247	0.57571	0.25859	-0.0628	-9.04377	-0.354175698227974	-0.45059	-0.34317	-0.33408	-0.28887	0.78922	0.18226	5.53397	-3.80802
"add"	4	-0.459847580513451	0.204673223546706	-1.11272420523019	0.1	-1.64178	-0.77585	-1.02247	-1.0108	-0.80971	0.59608	-13.42485	-20.24295	-0.240943482145955	-0.69743	0.03169	-0.20746	-0.09057	-1.29247	0.67089	-15.31657	-3.34405	-0.4543648037001	-0.61469	-0.34902	-0.4249	-0.42884	0.8275	0.18403	5.37914	-7.02952
"add"	4	-0.455829772958532	0.245001029688865	-0.137275399228957	2.79362125494509	-0.14842	-0.09653	-0.1434	-0.16075	0.87689	0.17309	6.36041	-4.37646	-0.274253109420333	-0.30897	-0.20671	-0.40442	-0.17691	-0.30525	0.56359	-12.52808	-5.93211	-0.455848892888441	-0.48956	-0.32736	-0.48117	-0.52531	0.85101	0.19041	4.83419	-1.88874
"add"	4	-0.292059689515736	0.118047851545271	-0.903910035830163	0.1	-1.35145	-0.50639	-0.79334	-0.96447	-0.51331	0.34439	-4.64716	-17.97496	-0.388419511296015	-0.5169	-0.28662	-0.30598	-0.44418	0.73701	0.14357	9.35222	-10.21454	-0.287400074927239	-0.41732	-0.20482	-0.25776	-0.2697	0.84385	0.11063	13.52271	-6.64486
"add"	4	-0.263976005278528	0.0460839594597928	-0.842007845304477	0.1	-0.84575	-0.93991	-0.81366	-0.76871	-0.24534	0.26641	-0.53955	-15.96025	-0.382422584012781	-0.40207	-0.41255	-0.37413	-0.34094	0.82795	0.09902	15.29546	-16.94025	-0.263278971818124	-0.27394	-0.2896	-0.25529	-0.23429	0.98624	0.02801	35.50226	-3.26147
"add"	4	-0.106497787393164	0.0972748862113804	-0.560071924920561	0.1	-0.31273	-0.65728	-0.63015	-0.64013	-0.09108	0.12305	11.8192	-16.76688	-0.138521802163674	-0.11662	-0.13118	-0.16633	-0.13997	0.75891	0.05784	23.89722	-7.70431	-0.114856983622811	-0.08808	-0.11611	-0.13529	-0.11994	0.69992	0.06453	22.14615	-10.52748
"add"	4	-0.269709006499033	0.127398085722234	-0.0575010824528701	4.32315459347584	-0.04529	-0.06246	-0.06391	-0.05834	0.88888	0.08981	16.85825	-7.25412	-0.466839607124423	-0.44874	-0.49093	-0.51646	-0.41123	0.36901	0.21401	2.96453	-16.78819	-0.267792538276525	-0.2161	-0.28907	-0.29831	-0.2677	0.88255	0.09233	16.41503	-7.64165
"add"	4	-0.290522934938781	0.134387302503455	-0.960502673324884	0.1	-0.94255	-0.74187	-0.90012	-1.25747	-0.08002	0.33038	-3.98278	-19.58364	-0.523553308528553	-0.52054	-0.51492	-0.40967	-0.64909	0.55931	0.21104	3.18834	-10.20748	-0.306309937173161	-0.31109	-0.29005	-0.28136	-0.34274	0.85175	0.1224	11.90416	-8.51812
"add"	4	-0.119621485320386	0.0455331835546531	-0.183704292642944	0.56369570303859	-0.15049	-0.20752	-0.16233	-0.21448	0.90397	0.04289	28.68305	-6.48011	-0.152279615427364	-0.12995	-0.16485	-0.13393	-0.18039	0.76533	0.06705	21.53473	-1.02679	-0.127641809817439	-0.10673	-0.14089	-0.11221	-0.15074	0.8663	0.05061	26.03547	-2.81094
"add"	4	-0.453363106993493	0.166308131534606	-0.226206252818102	1.55434037565114	-0.27421	-0.21865	-0.24522	-0.16675	0.95139	0.10701	14.05383	-5.2644	-0.425927904820531	-0.50614	-0.38052	-0.43182	-0.38523	0.33701	0.39519	-6.84892	-2.11634	-0.461877702534755	-0.55658	-0.4364	-0.49913	-0.35541	0.88649	0.16352	7.2703	-2.08025
"add"	4	-0.336388475866988	0.180373383802362	-1.0397812354498	0.1	-1.11923	-1.56638	-1.20415	-0.26936	0.05423	0.35211	-5.00211	-12.841	-0.332774126107938	-0.48848	-0.56707	-0.25063	-0.02492	0.49031	0.25849	-0.05651	-7.72449	-0.33847034936826	-0.36903	-0.47487	-0.37017	-0.13981	0.85167	0.13944	9.81862	-3.92306
"add"	4	-0.371514944336377	0.231784683768637	-0.927124353067933	0.1	-1.18568	-0.72033	-1.10204	-0.70045	-0.64835	0.4652	-9.45838	-18.47315	-0.351439647691608	-0.51568	-0.22129	-0.35702	-0.31178	0.21297	0.32145	-3.54422	-4.28928	-0.337599035267082	-0.44727	-0.28721	-0.39089	-0.22503	0.6969	0.19948	4.0893	-4.16507
"add"	4	-0.290634148125537	0.134223866160028	-0.806027182256851	0.1	-0.92047	-0.63453	-0.71455	-0.95456	-2.03816	0.3773	-6.10765	-19.64063	-0.418622005687848	-0.43322	-0.41866	-0.37316	-0.44945	0.7826	0.10093	14.99048	-5.2375	-0.251729749782505	-0.27493	-0.22009	-0.22102	-0.29088	0.50585	0.15216	8.42165	-10.63841
"add"	4	-0.476075801160187	0.165910012437962	-1.11325444813026	0.1	-0.93788	-1.30738	-1.18428	-1.02347	-0.7147	0.60432	-13.64457	-17.00201	-0.204686761838634	-0.09958	-0.38749	-0.12861	-0.20306	-1.96428	0.79457	-18.02373	-7.89101	-0.486929115295362	-0.41661	-0.5389	-0.53772	-0.45449	0.90883	0.13935	9.82923	-2.42324
"add"	4	-0.414873961359262	0.178819329070393	-1.00941401434491	0.1	-0.9543	-0.94107	-0.96191	-1.18038	-0.68393	0.49558	-10.47058	-13.17911	-0.378903046042847	-0.30401	-0.25039	-0.43741	-0.52381	-0.00733	0.3833	-6.35997	-2.92132	-0.406139035074696	-0.37565	-0.37808	-0.4326	-0.43822	0.84596	0.14989	8.66298	-3.67816
"add"	4	-0.327330691856332	0.180141013930552	-0.0653001866693869	4.44651471120435	-0.04185	-0.07182	-0.08699	-0.06054	0.86626	0.12238	11.90672	-3.9938	-0.332509644065287	-0.15143	-0.30124	-0.43823	-0.43914	0.58365	0.21593	2.82163	-6.88781	-0.316619587294157	-0.21155	-0.34721	-0.41723	-0.29049	0.85828	0.12598	11.44285	-2.80169
"add"	4	-0.361676461587194	0.188686142791994	-1.00707057194097	0.1	-1.14143	-0.79655	-1.23944	-0.85087	-0.33501	0.4079	-7.35524	-19.75038	-0.489838772775791	-0.39628	-0.47457	-0.56335	-0.52515	0.60707	0.22129	2.42916	-5.77221	-0.348979899583336	-0.35802	-0.35284	-0.37644	-0.30862	0.84969	0.13687	10.11676	-6.96311
"add"	4	-0.497078050428536	0.155052465270273	-1.06275648902929	0.1	-0.91235	-1.2103	-1.07366	-1.05472	-0.98109	0.59443	-13.38063	-17.4031	-0.336976548421816	-0.24022	-0.45481	-0.32343	-0.32944	-0.73607	0.55646	-12.32445	-3.18948	-0.450763187482167	-0.40971	-0.47742	-0.43395	-0.48197	0.85763	0.15935	7.68327	-3.47603
"add"	4	-0.16836309506325	0.0660614923690446	-0.137733452196378	1.12444177814878	-0.18195	-0.12751	-0.12904	-0.11245	0.92205	0.05303	25.28755	-3.89322	-0.287939228386409	-0.34393	-0.28443	-0.2595	-0.26389	0.37771	0.14983	8.66851	-8.9534	-0.186691602765847	-0.24078	-0.17648	-0.17217	-0.15734	0.88569	0.06422	22.22436	-3.78032
"add"	4	-0.283976534032263	0.171841776871588	-0.110389081881257	2.51432310562317	-0.08163	-0.10991	-0.15481	-0.0952	0.80783	0.15376	8.25453	-1.31313	-0.49214953437484	-0.35019	-0.48959	-0.64356	-0.48525	0.49275	0.24981	0.48963	-6.60956	-0.325123613586247	-0.24436	-0.32221	-0.44493	-0.28899	0.78266	0.16352	7.26992	-1.14747
"add"	4	-0.231683361565229	0.0456344466656446	-0.80732190280229	0.1	-0.80783	-0.89255	-0.81064	-0.71826	-0.08051	0.22568	2.11486	-20.43255	-0.402753558296261	-0.40114	-0.43329	-0.40882	-0.36777	0.55242	0.14525	9.16542	-22.28809	-0.234500361796315	-0.23499	-0.25644	-0.23864	-0.20793	0.98423	0.02726	35.93261	-5.4466
"add"	4	-0.394549744878896	0.23067082738271	-0.976923693603474	0.1	-0.78051	-0.88686	-1.26618	-0.97414	-1.56374	0.57455	-12.83623	-21.29728	-0.344929952798455	-0.22491	-0.23147	-0.38693	-0.53641	-0.39577	0.42393	-7.97205	-3.00814	-0.35933577073708	-0.25286	-0.4115	-0.47347	-0.29952	0.60942	0.22426	2.2164	-14.16158
"add"	4	-0.26617930639768	0.0455006794654764	-0.859656614811762	0.1	-0.93526	-0.91609	-0.75462	-0.83266	-0.11378	0.26183	-0.26236	-18.10516	-0.40891762813905	-0.42367	-0.43536	-0.38001	-0.39663	0.76839	0.1194	12.30136	-21.63392	-0.266858516072466	-0.28231	-0.28667	-0.23972	-0.25873	0.98219	0.03311	32.82409	-3.54376
"add"	4	-0.240269797318615	0.227228682080749	-0.121139557359641	1.75549955165201	-0.14045	-0.15055	-0.09548	-0.09808	0.64595	0.18943	4.91705	-4.48423	-0.23245351910795	-0.25479	-0.29072	-0.20323	-0.18107	0.42853	0.24066	1.08688	-1.61882	-0.253896736552834	-0.29167	-0.30312	-0.21019	-0.2106	0.62239	0.19563	4.40171	-3.25665
"add"	4	-0.428068810433615	0.176439486909658	-0.105552280447373	3.92156275071585	-0.1119	-0.09854	-0.09641	-0.11535	0.87155	0.17833	5.88291	-5.68601	-0.326565054340351	-0.33049	-0.36693	-0.10311	-0.50574	-0.11647	0.52576	-11.41646	-4.01329	-0.470378603055816	-0.48686	-0.44947	-0.43195	-0.51324	0.85601	0.18882	4.96877	-3.6838
"add"	4	-0.141732014028821	0.216822714020964	-0.32354699154431	0.375917407110987	0.05859	-0.4933	-0.6703	-0.18917	0.12488	0.22602	2.09078	-10.36949	-0.158063487845482	-0.06678	-0.1886	-0.24814	-0.12873	0.39999	0.18715	5.11013	-10.75746	-0.133320791677788	-0.04265	-0.16999	-0.23138	-0.08926	0.42214	0.18367	5.41104	-11.00657
"add"	4	-0.0591477070585825	0.203886967443395	-0.0929817845524196	0.345370634403907	0.19816	-0.22723	-0.08265	-0.2602	-0.1231	0.16471	7.15457	-19.55487	-0.0351678242765842	0.01822	-0.07032	-0.03567	-0.05289	0.01599	0.15417	8.21227	-14.79645	-0.0324278643038131	0.03087	-0.07048	-0.03058	-0.05951	-0.00594	0.15588	8.03595	-18.31611
"add"	4	-0.144994770211633	0.191790145239793	-0.136569984985409	0.866636750323408	-0.07243	-0.32156	-0.06103	-0.09126	0.46309	0.17375	6.29889	-9.31386	-0.174190781228948	-0.13532	-0.32732	-0.12218	-0.11194	0.34358	0.19212	4.69112	-7.56624	-0.13712848891464	-0.08841	-0.29263	-0.07645	-0.09102	0.44488	0.17668	6.03199	-8.77158
"add"	4	-0.0755252221832052	0.104064333660062	-0.0246148499990235	2.880883161262	-0.03296	-0.03795	-0.01597	-0.01158	0.48981	0.08887	17.02542	-9.10524	-0.0785844756699627	-0.09948	-0.12946	-0.05279	-0.03261	0.47794	0.0899	16.84148	-9.07683	-0.0725689281635474	-0.0958	-0.11378	-0.0474	-0.03331	0.48918	0.08893	17.01558	-9.07324
"add"	4	-0.2667984526488	0.0427012725267559	-0.851569834021781	0.1	-0.86744	-0.96218	-0.88187	-0.6948	-0.03329	0.24811	0.59936	-16.68534	-0.382393679741289	-0.38329	-0.40391	-0.39186	-0.35052	0.79265	0.11114	13.44808	-18.11633	-0.26359571718513	-0.26513	-0.28663	-0.27195	-0.23068	0.98225	0.03252	33.11157	-2.65742
"add"	4	-0.203602250991389	0.173898870416451	-0.188223211096576	1.08630765772245	-0.18798	-0.19337	-0.17752	-0.19402	0.75524	0.14892	8.76665	-6.77268	-0.432585889273637	-0.51989	-0.33029	-0.47678	-0.40338	0.12037	0.28231	-1.46722	-13.36666	-0.252708225926278	-0.27037	-0.24177	-0.2467	-0.252	0.71565	0.16051	7.56713	-7.05563
"add"	4	-0.486195589380804	0.0201848996221088	-1.11899702746568	0.1	-1.08942	-1.15399	-1.10216	-1.13042	-0.61311	0.56922	-12.68725	-13.97226	-0.680716540518082	-0.77409	-0.62427	-0.54221	-0.78229	0.23058	0.39313	-6.76499	-1.91818	-0.488827455221518	-0.47339	-0.50632	-0.48181	-0.49379	0.99857	0.01695	43.54066	-3.10062
"add"	4	-0.128595325094648	0.124276706890669	-0.631606061749033	0.1	-0.39264	-0.59148	-0.75925	-0.78305	0.14131	0.15784	7.83592	-12.12403	-0.188344848551167	-0.06884	-0.20334	-0.21938	-0.26182	0.64651	0.10127	14.93631	-6.35694	-0.146112357351196	-0.06962	-0.14813	-0.17236	-0.19434	0.70262	0.09289	16.31913	-5.16297
"add"	4	-0.131218412879389	0.131430516135879	-0.535363056078972	0.1	-0.96317	-0.49237	-0.34763	-0.33828	-0.53277	0.1497	8.68276	-17.76563	-0.125137673726512	-0.21015	-0.09636	-0.09649	-0.09755	0.51569	0.08415	17.89962	-10.63367	-0.1058059834844	-0.18272	-0.08643	-0.07587	-0.0782	0.37076	0.09592	15.80534	-13.233
"add"	4	-0.445385207992513	0.0151702194707468	-1.07362197792006	0.1	-1.09876	-1.09219	-1.03167	-1.07186	-0.57327	0.50922	-10.90515	-14.08929	-0.499333606085677	-0.50773	-0.50056	-0.49261	-0.49643	0.2569	0.34997	-4.90449	-1.80726	-0.445035560321999	-0.45226	-0.4495	-0.43089	-0.4475	0.9986	0.01521	45.27499	-4.47582
"add"	4	-0.305102778994478	0.144857332110405	-0.0465954868035044	6.44571244538425	-0.05264	-0.04128	-0.05492	-0.03754	0.77264	0.15953	7.6658	-3.4646	-0.38073439470796	-0.35333	-0.40881	-0.33538	-0.42541	0.48601	0.23985	1.14057	-7.81198	-0.32012883119349	-0.36243	-0.28567	-0.37845	-0.25396	0.76798	0.16115	7.5038	-3.12147
"add"	4	-0.472688627359457	0.00445636932272464	-1.10228428374273	0.1	-1.09862	-1.10525	-1.10163	-1.10363	-0.55751	0.54051	-11.85917	-13.72731	-0.587264905121445	-0.58211	-0.59444	-0.58414	-0.58838	0.26364	0.37165	-5.86621	-3.33251	-0.472894421226234	-0.47121	-0.47432	-0.47305	-0.473	0.99995	0.00315	70.4718	-2.21417
"add"	4	-0.495951373130083	0.15157838864252	-0.0621892319064463	8.04824498442533	-0.0734	-0.06034	-0.05304	-0.06198	0.94647	0.12472	11.60438	-6.07744	-0.346278050271339	-0.1275	-0.45379	-0.5499	-0.25392	-0.61553	0.68512	-15.65243	-2.38973	-0.541185105500832	-0.63668	-0.53278	-0.45956	-0.53572	0.9397	0.13237	10.65184	-4.80579
"add"	4	-0.11188326945994	0.178782512957696	-0.235769948385806	0.500797900583826	-0.23982	-0.0777	-0.16055	-0.46501	0.75116	0.09732	15.57349	-6.5785	-0.193748494385314	-0.21559	-0.11564	-0.13242	-0.31134	0.53578	0.13292	10.58509	-3.50905	-0.151401857917682	-0.16274	-0.06966	-0.10378	-0.26942	0.70225	0.10645	14.13787	-4.45712
"add"	4	-0.206919144000858	0.145246531756129	-0.683118509479023	0.1	-0.61219	-0.85588	-0.73791	-0.52649	-2.11227	0.32146	-3.54512	-20.46643	-0.285659087598594	-0.24016	-0.31205	-0.31151	-0.27892	0.54347	0.12312	11.81058	-9.20082	-0.185505601698835	-0.15605	-0.22745	-0.19744	-0.16109	0.06204	0.17648	6.05011	-12.14137
"add"	4	-0.204470532969572	0.234059644397348	-0.747206684323597	0.111634142553183	-0.82515	-0.16528	-1.15403	-0.84437	-0.07256	0.29935	-2.40461	-11.72585	-0.230406544119784	-0.2596	-0.0889	-0.32812	-0.24501	0.38552	0.22658	2.05155	-5.28959	-0.211215958708251	-0.15863	-0.12545	-0.31182	-0.24896	0.46069	0.21227	3.09545	-7.99915
"add"	4	-0.46720875678584	0.0940982843749225	-1.0908941420708	0.1	-0.99514	-1.06691	-1.02543	-1.2761	-0.69922	0.55732	-12.34923	-15.60777	-0.399547652880108	-0.22452	-0.25998	-0.6377	-0.47599	-0.28829	0.48528	-10.13442	-2.37977	-0.46035536692904	-0.42877	-0.47193	-0.40071	-0.54001	0.9687	0.07564	19.60582	-3.97109
"add"	4	-0.291802526649553	0.211433826712891	-0.0322708557805089	9.44492278481878	-0.03358	-0.0358	-0.03194	-0.02778	0.86131	0.12424	11.66542	-5.24745	-0.519120251534524	-0.50569	-0.60035	-0.57343	-0.39701	0.53917	0.22647	2.05932	-7.90709	-0.317557185933397	-0.32877	-0.35277	-0.31692	-0.27177	0.85958	0.12501	11.56621	-4.58925
"add"	4	-0.105985765531659	0.0391173762618564	-0.0968047648960144	1.02384918339512	-0.13185	-0.08426	-0.09313	-0.07799	0.9366	0.02912	34.87932	-6.78747	-0.129742866716102	-0.16878	-0.11261	-0.1269	-0.11068	0.8609	0.04313	28.59389	-1.54875	-0.111099883982057	-0.14857	-0.09648	-0.10768	-0.09167	0.92394	0.03189	33.42326	-3.82573
"add"	4	-0.287347414670512	0.213291183696128	-0.644607113962148	0.245068723314646	-1.01624	-0.4989	-0.03647	-1.02683	0.09944	0.30657	-2.78625	-11.33993	-0.364748892151153	-0.54338	-0.23065	-0.21968	-0.46529	0.64566	0.1923	4.67576	-2.91422	-0.275500391236572	-0.36667	-0.20103	-0.14375	-0.39055	0.65637	0.18938	4.92128	-10.58696
"add"	4	-0.0961938942316919	0.178299921040889	-0.0770282861125219	1.60447289700187	-0.02061	-0.07769	-0.1083	-0.10152	0.27309	0.18112	5.63438	-7.40832	-0.163014435315242	-0.09869	-0.18675	-0.17485	-0.19176	0.06691	0.20521	3.63676	-6.36435	-0.132936079631202	-0.05055	-0.14127	-0.17225	-0.16768	0.25193	0.18374	5.40487	-7.16078
"add"	4	-0.409092401154339	0.196448735659942	-0.199935095953978	1.77647509000945	-0.25134	-0.13557	-0.21609	-0.19674	0.80236	0.2367	1.35211	-4.77063	-0.457663793590327	-0.57728	-0.37343	-0.4202	-0.45974	0.30168	0.44493	-8.74569	-4.73055	-0.462179516213476	-0.55188	-0.30051	-0.50184	-0.49448	0.74234	0.27027	-0.76948	-3.39025
"add"	4	-0.365699802141171	0.0442651649354957	-0.990198636693806	0.1	-1.00724	-1.01408	-0.95291	-0.98656	-0.22875	0.37668	-6.08115	-14.77213	-0.312633924630415	-0.32231	-0.3225	-0.29896	-0.30677	0.1391	0.31529	-3.23489	-5.84299	-0.365403366643124	-0.37811	-0.36275	-0.35494	-0.36581	0.99044	0.03323	32.7649	-4.45707
"add"	4	-0.219198852800764	0.0771205127239227	-0.0677272946413148	2.93783918575624	-0.07146	-0.0632	-0.05621	-0.08004	0.93678	0.05362	25.1107	-2.44016	-0.362595485091527	-0.36596	-0.34168	-0.32179	-0.42095	0.37978	0.16795	6.84252	-10.68981	-0.217845462986275	-0.22888	-0.20253	-0.18205	-0.25793	0.9272	0.05754	23.98183	-1.82543
"add"	4	-0.48660843645921	0.0948442898807116	-1.13023009474307	0.1	-1.06934	-1.02046	-1.24738	-1.18373	-0.59328	0.58819	-13.21161	-12.24753	-0.562759795911846	-0.40669	-0.46695	-0.74357	-0.63383	0.10401	0.44108	-8.60667	-2.01247	-0.501795375286412	-0.49571	-0.44558	-0.55073	-0.51516	0.96854	0.08265	18.18733	-1.93131
"add"	4	-0.332588564266916	0.0809475425630808	-0.0535629243042292	5.6433878307788	-0.06519	-0.0608	-0.04384	-0.04442	0.96719	0.05683	24.17989	-3.66529	-0.363448623274366	-0.38259	-0.47657	-0.35564	-0.239	0.63993	0.18827	5.01522	-12.06224	-0.324581344632108	-0.39442	-0.36561	-0.26664	-0.27167	0.96108	0.0619	22.81384	-3.40635
"add"	4	-0.159999387012795	0.230832950910553	-0.0744872306995487	2.80707493442567	-0.08585	-0.14043	-0.03181	-0.03986	0.68219	0.17343	6.32834	-7.67925	-0.334742414820313	-0.37186	-0.46923	-0.19877	-0.29911	0.4054	0.23723	1.31682	-7.11821	-0.225313377488898	-0.25578	-0.4072	-0.1037	-0.13457	0.67551	0.17525	6.16203	-7.61447
"add"	4	-0.286001255561132	0.0270515063893981	-0.881167862315181	0.1	-0.86543	-0.886	-0.87907	-0.89417	-0.2035	0.28756	-1.76175	-15.94355	-0.458932627660091	-0.44956	-0.45786	-0.46396	-0.46435	0.71666	0.13953	9.809	-16.39905	-0.287100178121576	-0.28084	-0.28731	-0.28931	-0.29093	0.99439	0.01964	41.17969	-0.9359
"add"	4	-0.354473586042877	0.00300211599096656	-0.974751294291605	0.1	-0.96956	-0.97254	-0.97565	-0.98126	-0.29204	0.37095	-5.83605	-14.92101	-0.303393514215181	-0.30259	-0.30263	-0.30456	-0.3038	0.12079	0.306	-2.75644	-7.00249	-0.35534768939365	-0.35453	-0.35445	-0.35532	-0.35709	0.99982	0.00436	65.24738	-3.31694
"add"	4	-0.309609045833349	0.112273197446484	-0.11576119012815	2.63675965900245	-0.12654	-0.08121	-0.09908	-0.15622	0.92806	0.09999	15.13922	-7.56152	-0.55716488551938	-0.48672	-0.54785	-0.59105	-0.60304	0.51554	0.25949	-0.11869	-8.32509	-0.348436126204821	-0.38176	-0.24918	-0.30402	-0.45878	0.91206	0.11056	13.53253	-4.42882
"add"	4	-0.47850542414235	0.132693259743974	-1.16070136937747	0.1	-1.39933	-0.93986	-1.22004	-1.08357	-0.23147	0.5319	-11.60225	-21.7311	-0.459160643364943	-0.56667	-0.58244	-0.29023	-0.3973	0.06036	0.46462	-9.43853	-1.59495	-0.484612024253914	-0.5457	-0.42884	-0.50701	-0.4569	0.94813	0.10917	13.73519	-4.23341
"add"	4	-0.473628059122711	0.117084808996879	-1.09607391072926	0.1	-1.38635	-0.82826	-1.12918	-1.0405	-0.8998	0.59295	-13.34059	-14.369	-0.346476802283931	-0.41624	-0.15221	-0.41515	-0.40232	-0.72715	0.56536	-12.57836	-2.44397	-0.471867484213933	-0.58153	-0.39942	-0.48039	-0.42613	0.93398	0.11054	13.5352	-4.8586
"add"	4	-0.403875960176811	0.160974660888314	-0.106662705943713	3.64110558417837	-0.10531	-0.08588	-0.11526	-0.12021	0.90652	0.14007	9.74678	-7.67861	-0.319587047818545	-0.25057	-0.27838	-0.46497	-0.28443	-0.03635	0.46637	-9.49854	-2.46064	-0.442845239700403	-0.45141	-0.36238	-0.46433	-0.49327	0.88871	0.15283	8.35171	-6.39278
"add"	4	-0.442461187462322	0.200069065787829	-0.114525497842472	3.32167426748893	-0.07746	-0.14205	-0.10371	-0.13488	0.85943	0.17655	6.04375	-4.96878	-0.41772590577119	-0.26139	-0.25919	-0.54327	-0.60705	0.26755	0.403	-7.16203	-7.00923	-0.440062252787296	-0.30945	-0.54427	-0.40615	-0.50038	0.83901	0.18894	4.95849	-4.11477
"add"	4	-0.0922569029964507	0.0978220875258557	-0.386712974554964	0.1	-0.31354	-0.56346	-0.50867	-0.16117	0.18301	0.10114	14.95703	-8.69306	-0.0775109107906929	-0.08532	-0.10092	-0.08637	-0.03743	0.38597	0.08768	17.24174	-8.99807	-0.0685416682304787	-0.07161	-0.09109	-0.07955	-0.03191	0.38269	0.08792	17.19907	-8.74349
"add"	4	-0.370750151621178	0.238978570327163	-0.980439942369485	0.1	-1.0303	-0.52912	-1.08731	-1.27502	-0.62578	0.4891	-10.26004	-12.80959	-0.304929030723401	-0.38587	-0.09827	-0.38971	-0.34588	-0.16461	0.41396	-7.59128	-3.91211	-0.372165405559673	-0.38382	-0.19095	-0.39746	-0.51643	0.78484	0.17793	5.91865	-3.73429
"add"	4	-0.274362590629607	0.0568981465185061	-0.0312428709409147	8.13598981143876	-0.03291	-0.02969	-0.03155	-0.03081	0.96893	0.04367	28.39319	-0.74679	-0.357331782831751	-0.3762	-0.33763	-0.35896	-0.35653	0.80237	0.11016	13.59076	-12.93463	-0.265333436341267	-0.27927	-0.25251	-0.26772	-0.26183	0.96654	0.04533	27.79808	-1.51157
"add"	4	-0.464623215945903	0.138799592328724	-0.152096634716953	2.73456347858551	-0.13395	-0.16684	-0.16409	-0.1435	0.96577	0.09393	16.13961	-4.12652	-0.649025798097846	-0.52019	-0.65175	-0.7205	-0.70366	0.33339	0.41453	-7.61314	-3.69945	-0.502413617600213	-0.45156	-0.54528	-0.53922	-0.4736	0.93104	0.13333	10.53575	-1.68482
"add"	4	-0.136303733859677	0.226792767876759	-0.183432987834019	0.802513746867106	-0.43035	-0.19729	-0.29462	0.18854	0.86898	0.12035	12.1748	-2.26983	-0.166595571077314	-0.41741	-0.27044	-0.32486	0.34632	0.68612	0.18628	5.18527	-9.25721	-0.170435951185487	-0.39261	-0.22292	-0.29388	0.22768	0.83559	0.13482	10.35844	-2.85899
"add"	4	-0.298610214423388	0.208993030071724	-0.862589759839587	0.1	-1.04838	-0.80048	-0.62102	-0.98047	-1.25969	0.41429	-7.60412	-17.20464	-0.311368303729441	-0.332	-0.34275	-0.1636	-0.40712	0.16984	0.25111	0.40682	-3.6884	-0.290687588704756	-0.365	-0.23699	-0.24913	-0.31163	0.63487	0.16654	6.97767	-6.81105
"add"	4	-0.0988940092967823	0.19808576622745	-0.310726547856825	0.320891589102915	-0.36432	-0.29928	-0.04783	-0.53148	0.11985	0.24303	0.93007	-9.90094	-0.140397805874691	-0.19371	-0.10753	-0.10333	-0.15703	0.26737	0.22173	2.39769	-14.32024	-0.119634960509481	-0.14677	-0.09301	-0.08209	-0.15667	0.26978	0.22137	2.42406	-13.1439
