"sim.model"	"fit.model"	"n.muts"	"coes"	"sigma"	"rep"	"s.hats.1"	"s.hats.2"	"s.hats.3"	"s.hats.4"	"s.hats.5"	"R2"	"sig.hat"	"logLike"	"P"
"mult"	"mult"	"5"	"0.1"	"0.05"	"48"	"0.09551"	"0.0953"	"0.08941"	"0.09153"	"0.12526"	"0.8482"	"0.0548"	"48.52538"	"-11.22883"
"mult"	"mult"	"5"	"0.1"	"0.05"	"49"	"0.08552"	"0.09916"	"0.09724"	"0.10354"	"0.09283"	"0.89873"	"0.04208"	"56.97596"	"-8.69354"
"mult"	"mult"	"5"	"0.1"	"0.05"	"50"	"0.08992"	"0.10147"	"0.09798"	"0.09994"	"0.10328"	"0.8639"	"0.04974"	"51.62475"	"-7.79812"
"mult"	"mult"	"5"	"0.1"	"0.05"	"51"	"0.10675"	"0.10142"	"0.07495"	"0.08998"	"0.09026"	"0.81152"	"0.05423"	"48.85798"	"-12.29928"
"mult"	"mult"	"5"	"0.1"	"0.05"	"52"	"0.12036"	"0.10907"	"0.07101"	"0.09844"	"0.09507"	"0.87909"	"0.04773"	"52.94256"	"-10.88773"
"mult"	"mult"	"5"	"0.1"	"0.05"	"53"	"0.11156"	"0.09361"	"0.10151"	"0.09666"	"0.08658"	"0.84009"	"0.05509"	"48.35753"	"-8.08652"
"mult"	"mult"	"5"	"0.1"	"0.05"	"54"	"0.12432"	"0.10357"	"0.09002"	"0.08444"	"0.08557"	"0.91428"	"0.0386"	"59.73761"	"-11.27311"
"mult"	"mult"	"5"	"0.1"	"0.05"	"55"	"0.09463"	"0.08038"	"0.09619"	"0.08569"	"0.11713"	"0.86859"	"0.04679"	"53.58351"	"-11.00107"
"mult"	"mult"	"5"	"0.1"	"0.05"	"56"	"0.06919"	"0.08497"	"0.10107"	"0.11847"	"0.10193"	"0.8817"	"0.0453"	"54.61313"	"-9.19461"
"mult"	"mult"	"5"	"0.1"	"0.05"	"57"	"0.11897"	"0.05541"	"0.09543"	"0.08489"	"0.14081"	"0.88437"	"0.04805"	"52.73048"	"-6.38437"
"mult"	"mult"	"5"	"0.1"	"0.05"	"58"	"0.07672"	"0.08749"	"0.10872"	"0.09676"	"0.08574"	"0.81769"	"0.05419"	"48.8825"	"-9.85778"
"mult"	"mult"	"5"	"0.1"	"0.05"	"59"	"0.09735"	"0.10114"	"0.06861"	"0.09752"	"0.11153"	"0.89143"	"0.04337"	"56.01149"	"-13.56168"
"mult"	"mult"	"5"	"0.1"	"0.05"	"60"	"0.10413"	"0.07929"	"0.0911"	"0.14042"	"0.0945"	"0.92589"	"0.03841"	"59.8994"	"-6.71803"
"mult"	"mult"	"5"	"0.1"	"0.05"	"61"	"0.08838"	"0.09747"	"0.10656"	"0.09342"	"0.08445"	"0.88154"	"0.04348"	"55.93071"	"-6.29106"
"mult"	"mult"	"5"	"0.1"	"0.05"	"62"	"0.11054"	"0.09464"	"0.10689"	"0.09361"	"0.08425"	"0.91945"	"0.0382"	"60.07028"	"-7.83583"
"mult"	"mult"	"5"	"0.1"	"0.05"	"63"	"0.09241"	"0.08233"	"0.11341"	"0.11285"	"0.07877"	"0.91002"	"0.03915"	"59.28612"	"-6.17181"
"mult"	"mult"	"5"	"0.1"	"0.05"	"64"	"0.10095"	"0.10995"	"0.12011"	"0.08957"	"0.1131"	"0.89106"	"0.04959"	"51.723"	"-1.78914"
"mult"	"mult"	"5"	"0.1"	"0.05"	"65"	"0.11336"	"0.10139"	"0.10824"	"0.11023"	"0.05536"	"0.92154"	"0.03809"	"60.16506"	"-7.71352"
"mult"	"mult"	"5"	"0.1"	"0.05"	"66"	"0.12195"	"0.0931"	"0.08656"	"0.09143"	"0.09249"	"0.80924"	"0.06038"	"45.4218"	"-10.402"
"mult"	"mult"	"5"	"0.1"	"0.05"	"67"	"0.09776"	"0.0971"	"0.07419"	"0.10908"	"0.1036"	"0.93512"	"0.03302"	"64.7316"	"-10.27721"
"mult"	"mult"	"5"	"0.1"	"0.05"	"68"	"0.12331"	"0.10424"	"0.08028"	"0.12929"	"0.08996"	"0.89001"	"0.04933"	"51.89048"	"-6.98299"
"mult"	"mult"	"5"	"0.1"	"0.05"	"69"	"0.09372"	"0.10361"	"0.08596"	"0.08486"	"0.09082"	"0.86049"	"0.04567"	"54.3578"	"-10.09884"
"mult"	"mult"	"5"	"0.1"	"0.05"	"70"	"0.12197"	"0.09986"	"0.11056"	"0.10135"	"0.07309"	"0.90673"	"0.04325"	"56.10148"	"-2.1757"
"mult"	"mult"	"5"	"0.1"	"0.05"	"71"	"0.10226"	"0.10286"	"0.09315"	"0.08657"	"0.09264"	"0.84518"	"0.05302"	"49.57957"	"-5.18357"
"mult"	"mult"	"5"	"0.1"	"0.05"	"72"	"0.09083"	"0.11023"	"0.11292"	"0.08638"	"0.08976"	"0.9345"	"0.03393"	"63.86488"	"-6.09713"
"mult"	"mult"	"5"	"0.1"	"0.05"	"73"	"0.09339"	"0.09999"	"0.10515"	"0.10087"	"0.11656"	"0.93428"	"0.03592"	"62.04372"	"-6.18418"
"mult"	"mult"	"5"	"0.1"	"0.05"	"74"	"0.1048"	"0.12358"	"0.07449"	"0.11105"	"0.13047"	"0.89306"	"0.05085"	"50.91657"	"-4.16967"
"mult"	"mult"	"5"	"0.1"	"0.05"	"75"	"0.08784"	"0.09425"	"0.12286"	"0.09418"	"0.09384"	"0.86665"	"0.05037"	"51.21843"	"-6.2511"
"mult"	"mult"	"5"	"0.1"	"0.05"	"76"	"0.09062"	"0.09214"	"0.08655"	"0.09604"	"0.11732"	"0.8535"	"0.05048"	"51.14997"	"-6.50548"
"mult"	"mult"	"5"	"0.1"	"0.05"	"77"	"0.1096"	"0.09938"	"0.09657"	"0.11482"	"0.09098"	"0.89355"	"0.04758"	"53.04348"	"-2.3391"
"mult"	"mult"	"5"	"0.1"	"0.05"	"78"	"0.1157"	"0.10941"	"0.06977"	"0.10228"	"0.08659"	"0.84048"	"0.05359"	"49.23909"	"-16.24403"
"mult"	"mult"	"5"	"0.1"	"0.05"	"79"	"0.10984"	"0.08757"	"0.0823"	"0.09562"	"0.09143"	"0.8091"	"0.05572"	"47.99239"	"-10.30842"
"mult"	"mult"	"5"	"0.1"	"0.05"	"80"	"0.1043"	"0.11894"	"0.08814"	"0.11149"	"0.09179"	"0.88055"	"0.04924"	"51.94435"	"-9.71786"
"mult"	"mult"	"5"	"0.1"	"0.05"	"81"	"0.08754"	"0.09043"	"0.12787"	"0.09648"	"0.12486"	"0.94098"	"0.03522"	"62.6675"	"-5.82761"
"mult"	"mult"	"5"	"0.1"	"0.05"	"82"	"0.11373"	"0.09597"	"0.08694"	"0.12475"	"0.07652"	"0.86295"	"0.05315"	"49.50508"	"-2.5438"
"mult"	"mult"	"5"	"0.1"	"0.05"	"83"	"0.11175"	"0.11066"	"0.11842"	"0.10227"	"0.07106"	"0.89852"	"0.04496"	"54.86025"	"-10.51613"
"mult"	"mult"	"5"	"0.1"	"0.05"	"84"	"0.10899"	"0.10426"	"0.1003"	"0.10815"	"0.12572"	"0.84437"	"0.0613"	"44.93952"	"-6.9574"
"mult"	"mult"	"5"	"0.1"	"0.05"	"85"	"0.09442"	"0.1031"	"0.08154"	"0.08692"	"0.11961"	"0.91154"	"0.03934"	"59.13429"	"-3.59777"
"mult"	"mult"	"5"	"0.1"	"0.05"	"86"	"0.12037"	"0.09842"	"0.08326"	"0.10029"	"0.09106"	"0.86511"	"0.04883"	"52.21704"	"-15.72254"
"mult"	"mult"	"5"	"0.1"	"0.05"	"87"	"0.0869"	"0.09625"	"0.11506"	"0.10368"	"0.12418"	"0.9136"	"0.04335"	"56.02642"	"-2.57225"
"mult"	"mult"	"5"	"0.1"	"0.05"	"88"	"0.11445"	"0.11465"	"0.07755"	"0.11767"	"0.10862"	"0.86959"	"0.05515"	"48.31968"	"-5.41507"
"mult"	"mult"	"5"	"0.1"	"0.05"	"89"	"0.10416"	"0.12467"	"0.09513"	"0.0849"	"0.11859"	"0.86099"	"0.05678"	"47.38846"	"-8.03968"
"mult"	"mult"	"5"	"0.1"	"0.05"	"90"	"0.07585"	"0.10785"	"0.0995"	"0.11087"	"0.13178"	"0.92284"	"0.04075"	"58.00504"	"-5.81641"
"mult"	"mult"	"5"	"0.1"	"0.05"	"91"	"0.13112"	"0.10571"	"0.10572"	"0.0886"	"0.09269"	"0.89225"	"0.04936"	"51.87189"	"-3.82094"
"mult"	"mult"	"5"	"0.1"	"0.05"	"92"	"0.08463"	"0.104"	"0.12915"	"0.08154"	"0.0783"	"0.82672"	"0.05626"	"47.6836"	"-7.40794"
"mult"	"mult"	"5"	"0.1"	"0.05"	"93"	"0.10514"	"0.10802"	"0.09215"	"0.11455"	"0.08905"	"0.89151"	"0.04707"	"53.3879"	"-6.41913"
"mult"	"mult"	"5"	"0.1"	"0.05"	"94"	"0.09945"	"0.08239"	"0.09044"	"0.09859"	"0.09829"	"0.86089"	"0.04849"	"52.43929"	"-6.93936"
"mult"	"mult"	"5"	"0.1"	"0.05"	"95"	"0.09442"	"0.10107"	"0.09014"	"0.09502"	"0.0919"	"0.90736"	"0.03843"	"59.87853"	"-5.44467"
"mult"	"mult"	"5"	"0.1"	"0.05"	"96"	"0.09463"	"0.10145"	"0.06629"	"0.10784"	"0.08851"	"0.79914"	"0.05663"	"47.4702"	"-4.99458"
"mult"	"mult"	"5"	"0.1"	"0.05"	"97"	"0.09389"	"0.08658"	"0.10262"	"0.11345"	"0.10665"	"0.89225"	"0.04563"	"54.3861"	"-5.0879"
"mult"	"mult"	"5"	"0.1"	"0.05"	"98"	"0.11301"	"0.07727"	"0.09387"	"0.10521"	"0.06789"	"0.82215"	"0.0533"	"49.41041"	"-3.27647"
"mult"	"mult"	"5"	"0.1"	"0.05"	"99"	"0.11693"	"0.0927"	"0.11002"	"0.09761"	"0.08385"	"0.89298"	"0.04572"	"54.32292"	"-6.59739"
"mult"	"mult"	"5"	"0.1"	"0.05"	"100"	"0.11379"	"0.10758"	"0.11225"	"0.11778"	"0.06362"	"0.90916"	"0.04406"	"55.50387"	"-2.739"
"mult"	"mult"	"5"	"0.1"	"0.08"	"1"	"0.12872"	"0.1076"	"0.1117"	"0.06517"	"0.09296"	"0.8151"	"0.06503"	"43.04512"	"-5.37399"
"mult"	"mult"	"5"	"0.1"	"0.08"	"2"	"0.06011"	"0.09279"	"0.0979"	"0.10229"	"0.09318"	"0.6673"	"0.07748"	"37.44208"	"-7.70188"
"mult"	"mult"	"5"	"0.1"	"0.08"	"3"	"0.16515"	"0.07094"	"0.09242"	"0.09644"	"0.09377"	"0.80052"	"0.06962"	"40.86466"	"-11.91948"
"mult"	"mult"	"5"	"0.1"	"0.08"	"4"	"0.06772"	"0.08632"	"0.07817"	"0.11186"	"0.1031"	"0.55992"	"0.08922"	"32.92594"	"-24.67941"
"mult"	"mult"	"5"	"0.1"	"0.08"	"5"	"0.08205"	"0.10804"	"0.09657"	"0.0803"	"0.08486"	"0.72811"	"0.07041"	"40.50186"	"-10.82487"
"mult"	"mult"	"5"	"0.1"	"0.08"	"6"	"0.05277"	"0.13503"	"0.08763"	"0.07723"	"0.11281"	"0.68797"	"0.08137"	"35.87437"	"-9.0661"
"mult"	"mult"	"5"	"0.1"	"0.08"	"7"	"0.08025"	"0.14323"	"0.06832"	"0.09371"	"0.11332"	"0.72505"	"0.08341"	"35.0819"	"-7.84403"
"mult"	"mult"	"5"	"0.1"	"0.08"	"8"	"0.0599"	"0.10289"	"0.10575"	"0.10817"	"0.10282"	"0.78483"	"0.0677"	"41.76143"	"-6.77531"
"mult"	"mult"	"5"	"0.1"	"0.08"	"9"	"0.13696"	"0.08347"	"0.07664"	"0.0713"	"0.10136"	"0.7218"	"0.07766"	"37.3682"	"-8.30839"
"mult"	"mult"	"5"	"0.1"	"0.08"	"10"	"0.11396"	"0.11031"	"0.10072"	"0.07363"	"0.07335"	"0.68348"	"0.07992"	"36.45095"	"-16.10868"
"mult"	"mult"	"5"	"0.1"	"0.08"	"11"	"0.05858"	"0.11757"	"0.08852"	"0.1026"	"0.11453"	"0.71561"	"0.08124"	"35.92356"	"-11.45105"
"mult"	"mult"	"5"	"0.1"	"0.08"	"12"	"0.09774"	"0.0806"	"0.1013"	"0.08264"	"0.091"	"0.72225"	"0.07"	"40.68872"	"-9.59164"
"mult"	"mult"	"5"	"0.1"	"0.08"	"13"	"0.05481"	"0.12135"	"0.09115"	"0.10198"	"0.07717"	"0.56545"	"0.09415"	"31.2048"	"-23.14589"
"mult"	"mult"	"5"	"0.1"	"0.08"	"14"	"0.08124"	"0.13544"	"0.07816"	"0.09334"	"0.05898"	"0.58189"	"0.09192"	"31.9711"	"-23.82633"
"mult"	"mult"	"5"	"0.1"	"0.08"	"15"	"0.109"	"0.1361"	"0.1203"	"0.10729"	"0.11245"	"0.79746"	"0.07739"	"37.48016"	"-7.51571"
"mult"	"mult"	"5"	"0.1"	"0.08"	"16"	"0.04221"	"0.11598"	"0.07023"	"0.1055"	"0.1594"	"0.81484"	"0.0651"	"43.01409"	"-10.34341"
"mult"	"mult"	"5"	"0.1"	"0.08"	"17"	"0.09102"	"0.10632"	"0.11764"	"0.1173"	"0.08212"	"0.76899"	"0.07502"	"38.47409"	"-12.03185"
"mult"	"mult"	"5"	"0.1"	"0.08"	"18"	"0.07083"	"0.14376"	"0.10321"	"0.09852"	"0.11208"	"0.7312"	"0.08447"	"34.67679"	"-8.69972"
"mult"	"mult"	"5"	"0.1"	"0.08"	"19"	"0.07394"	"0.0985"	"0.10104"	"0.08022"	"0.11079"	"0.7065"	"0.07242"	"39.60442"	"-7.17745"
"mult"	"mult"	"5"	"0.1"	"0.08"	"20"	"0.14066"	"0.11278"	"0.06311"	"0.0994"	"0.10693"	"0.8553"	"0.05866"	"46.34834"	"-8.19441"
"mult"	"mult"	"5"	"0.1"	"0.08"	"21"	"0.09587"	"0.07872"	"0.09844"	"0.10721"	"0.0895"	"0.85183"	"0.05059"	"51.0805"	"-7.10342"
"mult"	"mult"	"5"	"0.1"	"0.08"	"22"	"0.10539"	"0.088"	"0.12147"	"0.09523"	"0.11997"	"0.73517"	"0.08483"	"34.54141"	"-14.76368"
"mult"	"mult"	"5"	"0.1"	"0.08"	"23"	"0.10475"	"0.07438"	"0.1431"	"0.13056"	"0.05303"	"0.75656"	"0.0764"	"37.89246"	"-18.70529"
"mult"	"mult"	"5"	"0.1"	"0.08"	"24"	"0.06548"	"0.10934"	"0.11164"	"0.12831"	"0.11142"	"0.77979"	"0.07474"	"38.59229"	"-14.73008"
"mult"	"mult"	"5"	"0.1"	"0.08"	"25"	"0.12844"	"0.11229"	"0.07489"	"0.04954"	"0.106"	"0.66271"	"0.08633"	"33.97998"	"-20.47404"
"mult"	"mult"	"5"	"0.1"	"0.08"	"26"	"0.08269"	"0.07581"	"0.11251"	"0.13284"	"0.06331"	"0.56244"	"0.09935"	"29.48503"	"-20.45226"
"mult"	"mult"	"5"	"0.1"	"0.08"	"27"	"0.06278"	"0.10563"	"0.09894"	"0.09696"	"0.10307"	"0.86561"	"0.04848"	"52.44427"	"-7.24896"
"mult"	"mult"	"5"	"0.1"	"0.08"	"28"	"0.07387"	"0.09922"	"0.10604"	"0.09328"	"0.14926"	"0.76271"	"0.07808"	"37.19327"	"-9.26582"
"mult"	"mult"	"5"	"0.1"	"0.08"	"29"	"0.0915"	"0.12027"	"0.09552"	"0.12252"	"0.09277"	"0.68088"	"0.09588"	"30.62396"	"-12.91554"
"mult"	"mult"	"5"	"0.1"	"0.08"	"30"	"0.10073"	"0.11244"	"0.08175"	"0.0958"	"0.10433"	"0.74299"	"0.07521"	"38.39204"	"-6.31878"
"mult"	"mult"	"5"	"0.1"	"0.08"	"31"	"0.04209"	"0.09692"	"0.11805"	"0.08949"	"0.12099"	"0.81231"	"0.06129"	"44.94122"	"-17.48178"
"mult"	"mult"	"5"	"0.1"	"0.08"	"32"	"0.1119"	"0.10196"	"0.0802"	"0.05945"	"0.13708"	"0.70144"	"0.08503"	"34.46699"	"-12.99582"
"mult"	"mult"	"5"	"0.1"	"0.08"	"33"	"0.11732"	"0.08842"	"0.09083"	"0.11802"	"0.09971"	"0.70771"	"0.08279"	"35.32052"	"-16.61015"
"mult"	"mult"	"5"	"0.1"	"0.08"	"34"	"0.07982"	"0.14696"	"0.0714"	"0.11935"	"0.09802"	"0.79148"	"0.07278"	"39.44306"	"-6.26845"
"mult"	"mult"	"5"	"0.1"	"0.08"	"35"	"0.10731"	"0.0855"	"0.10409"	"0.10643"	"0.12624"	"0.75133"	"0.07942"	"36.64999"	"-10.63747"
"mult"	"mult"	"5"	"0.1"	"0.08"	"36"	"0.13257"	"0.11265"	"0.08237"	"0.10819"	"0.09053"	"0.76194"	"0.07644"	"37.87534"	"-10.84965"
"mult"	"mult"	"5"	"0.1"	"0.08"	"37"	"0.13221"	"0.09492"	"0.088"	"0.0697"	"0.09538"	"0.70469"	"0.08129"	"35.90713"	"-17.1265"
"mult"	"mult"	"5"	"0.1"	"0.08"	"38"	"0.11885"	"0.11316"	"0.09647"	"0.0911"	"0.0556"	"0.7764"	"0.06623"	"42.46044"	"-8.79669"
"mult"	"mult"	"5"	"0.1"	"0.08"	"39"	"0.10055"	"0.05634"	"0.10816"	"0.08676"	"0.08585"	"0.60864"	"0.08651"	"33.91283"	"-10.88009"
"mult"	"mult"	"5"	"0.1"	"0.08"	"40"	"0.07786"	"0.07129"	"0.12278"	"0.14845"	"0.07443"	"0.619"	"0.09418"	"31.19444"	"-7.98054"
"mult"	"mult"	"5"	"0.1"	"0.08"	"41"	"0.11999"	"0.05932"	"0.11389"	"0.07936"	"0.10855"	"0.79685"	"0.06583"	"42.65581"	"-5.81793"
"mult"	"mult"	"5"	"0.1"	"0.08"	"42"	"0.0998"	"0.12638"	"0.04974"	"0.11263"	"0.14516"	"0.74784"	"0.08531"	"34.35992"	"-8.32165"
"mult"	"mult"	"5"	"0.1"	"0.08"	"43"	"0.08863"	"0.12739"	"0.08232"	"0.06708"	"0.12802"	"0.86783"	"0.04973"	"51.63122"	"-12.01868"
"mult"	"mult"	"5"	"0.1"	"0.08"	"44"	"0.09776"	"0.14466"	"0.12946"	"0.11694"	"0.08777"	"0.6718"	"0.10582"	"27.46639"	"-14.33926"
"mult"	"mult"	"5"	"0.1"	"0.08"	"45"	"0.08929"	"0.05402"	"0.12156"	"0.09479"	"0.13034"	"0.75048"	"0.07604"	"38.04211"	"-19.97499"
"mult"	"mult"	"5"	"0.1"	"0.08"	"46"	"0.07531"	"0.09365"	"0.11418"	"0.1041"	"0.08287"	"0.70244"	"0.07688"	"37.69207"	"-21.29476"
"mult"	"mult"	"5"	"0.1"	"0.08"	"47"	"0.0837"	"0.10555"	"0.1139"	"0.11508"	"0.11087"	"0.78845"	"0.07209"	"39.74845"	"-12.60851"
"mult"	"mult"	"5"	"0.1"	"0.08"	"48"	"0.12545"	"0.13519"	"0.08077"	"0.09601"	"0.08248"	"0.76467"	"0.07619"	"37.97941"	"-12.21729"
"mult"	"mult"	"5"	"0.1"	"0.08"	"49"	"0.10587"	"0.09323"	"0.086"	"0.15505"	"0.085"	"0.7677"	"0.07957"	"36.59032"	"-3.81453"
"mult"	"mult"	"5"	"0.1"	"0.08"	"50"	"0.09274"	"0.10405"	"0.12745"	"0.1046"	"0.09339"	"0.83734"	"0.0609"	"45.14885"	"-10.54357"
"mult"	"mult"	"5"	"0.1"	"0.08"	"51"	"0.07275"	"0.06706"	"0.12322"	"0.09218"	"0.12261"	"0.80353"	"0.06064"	"45.28581"	"-7.92465"
"mult"	"mult"	"5"	"0.1"	"0.08"	"52"	"0.08085"	"0.09922"	"0.12889"	"0.11373"	"0.10936"	"0.84366"	"0.06084"	"45.17655"	"-9.07607"
"mult"	"mult"	"5"	"0.1"	"0.08"	"53"	"0.11308"	"0.0883"	"0.13315"	"0.0801"	"0.10081"	"0.81986"	"0.0638"	"43.65767"	"-6.63761"
"mult"	"mult"	"5"	"0.1"	"0.08"	"54"	"0.05611"	"0.08487"	"0.08903"	"0.13272"	"0.08163"	"0.53093"	"0.10621"	"27.34795"	"-20.32703"
"mult"	"mult"	"5"	"0.1"	"0.08"	"55"	"0.09546"	"0.125"	"0.12804"	"0.11417"	"0.09667"	"0.77716"	"0.08074"	"36.12254"	"-9.60375"
"mult"	"mult"	"5"	"0.1"	"0.08"	"56"	"0.10117"	"0.09831"	"0.11814"	"0.12067"	"0.08612"	"0.77459"	"0.07451"	"38.69403"	"-8.9551"
"mult"	"mult"	"5"	"0.1"	"0.08"	"57"	"0.08264"	"0.09534"	"0.0709"	"0.1207"	"0.09662"	"0.7625"	"0.06556"	"42.78555"	"-7.58043"
"mult"	"mult"	"5"	"0.1"	"0.08"	"58"	"0.14183"	"0.07916"	"0.10284"	"0.11022"	"0.09381"	"0.83158"	"0.06411"	"43.50123"	"-8.89948"
"mult"	"mult"	"5"	"0.1"	"0.08"	"59"	"0.08748"	"0.09849"	"0.11168"	"0.12757"	"0.10048"	"0.75547"	"0.07912"	"36.76965"	"-14.51889"
"mult"	"mult"	"5"	"0.1"	"0.08"	"60"	"0.14085"	"0.07244"	"0.09315"	"0.08368"	"0.10885"	"0.68311"	"0.09175"	"32.0323"	"-8.5838"
"mult"	"mult"	"5"	"0.1"	"0.08"	"61"	"0.13078"	"0.13443"	"0.1056"	"0.0811"	"0.08105"	"0.87997"	"0.05346"	"49.31398"	"-7.88581"
"mult"	"mult"	"5"	"0.1"	"0.08"	"62"	"0.08563"	"0.09067"	"0.08675"	"0.11617"	"0.12926"	"0.76844"	"0.07399"	"38.91774"	"-10.64775"
"mult"	"mult"	"5"	"0.1"	"0.08"	"63"	"0.06138"	"0.14952"	"0.10792"	"0.09587"	"0.08284"	"0.74047"	"0.07982"	"36.49028"	"-14.34806"
"mult"	"mult"	"5"	"0.1"	"0.08"	"64"	"0.1345"	"0.0885"	"0.12283"	"0.07048"	"0.10263"	"0.78803"	"0.07246"	"39.58633"	"-7.78193"
"mult"	"mult"	"5"	"0.1"	"0.08"	"65"	"0.08986"	"0.0812"	"0.11536"	"0.09217"	"0.11746"	"0.7729"	"0.07197"	"39.80033"	"-6.49372"
"mult"	"mult"	"5"	"0.1"	"0.08"	"66"	"0.09571"	"0.14158"	"0.07456"	"0.10811"	"0.11182"	"0.86901"	"0.05609"	"47.78162"	"-8.50104"
"mult"	"mult"	"5"	"0.1"	"0.08"	"67"	"0.09072"	"0.07855"	"0.14206"	"0.13605"	"0.09933"	"0.69062"	"0.09389"	"31.29547"	"-13.38752"
"mult"	"mult"	"5"	"0.1"	"0.08"	"68"	"0.12315"	"0.07869"	"0.07968"	"0.09084"	"0.05962"	"0.49971"	"0.09807"	"29.89922"	"-10.41128"
"mult"	"mult"	"5"	"0.1"	"0.08"	"69"	"0.14049"	"0.12095"	"0.04787"	"0.05263"	"0.1194"	"0.76004"	"0.07359"	"39.08902"	"-19.45304"
"mult"	"mult"	"5"	"0.1"	"0.08"	"70"	"0.18033"	"0.07197"	"0.07274"	"0.09299"	"0.05911"	"0.83169"	"0.05844"	"46.46507"	"-17.68317"
"mult"	"mult"	"5"	"0.1"	"0.08"	"71"	"0.09959"	"0.08605"	"0.087"	"0.15024"	"0.09186"	"0.69925"	"0.08849"	"33.1914"	"-17.62465"
"mult"	"mult"	"5"	"0.1"	"0.08"	"72"	"0.07939"	"0.13945"	"0.09536"	"0.07057"	"0.08206"	"0.72379"	"0.07559"	"38.22987"	"-12.29496"
"mult"	"mult"	"5"	"0.1"	"0.08"	"73"	"0.05004"	"0.07412"	"0.15646"	"0.06559"	"0.12456"	"0.73706"	"0.07333"	"39.2047"	"-22.41382"
"mult"	"mult"	"5"	"0.1"	"0.08"	"74"	"0.10788"	"0.1134"	"0.10893"	"0.14124"	"0.1133"	"0.64125"	"0.10887"	"26.55844"	"-14.15728"
"mult"	"mult"	"5"	"0.1"	"0.08"	"75"	"0.09236"	"0.14201"	"0.10056"	"0.03554"	"0.10355"	"0.6752"	"0.0871"	"33.69489"	"-23.00026"
"mult"	"mult"	"5"	"0.1"	"0.08"	"76"	"0.08683"	"0.11094"	"0.06261"	"0.11045"	"0.08347"	"0.68844"	"0.07979"	"36.50102"	"-8.15896"
"mult"	"mult"	"5"	"0.1"	"0.08"	"77"	"0.12294"	"0.1264"	"0.04697"	"0.07799"	"0.13389"	"0.81024"	"0.06692"	"42.13087"	"-12.40535"
"mult"	"mult"	"5"	"0.1"	"0.08"	"78"	"0.09995"	"0.1083"	"0.12044"	"0.06035"	"0.11678"	"0.7726"	"0.07181"	"39.87292"	"-11.73747"
"mult"	"mult"	"5"	"0.1"	"0.08"	"79"	"0.11566"	"0.06248"	"0.10331"	"0.08194"	"0.10432"	"0.75774"	"0.07004"	"40.674"	"-11.80558"
"mult"	"mult"	"5"	"0.1"	"0.08"	"80"	"0.14775"	"0.04653"	"0.06551"	"0.08814"	"0.10756"	"0.65485"	"0.0813"	"35.90071"	"-10.48707"
"mult"	"mult"	"5"	"0.1"	"0.08"	"81"	"0.1054"	"0.08682"	"0.04395"	"0.05232"	"0.13323"	"0.72647"	"0.06636"	"42.39735"	"-4.48435"
"mult"	"mult"	"5"	"0.1"	"0.08"	"82"	"0.07572"	"0.11585"	"0.12103"	"0.1067"	"0.09107"	"0.72346"	"0.0842"	"34.77802"	"-17.5547"
"mult"	"mult"	"5"	"0.1"	"0.08"	"83"	"0.10043"	"0.08775"	"0.07148"	"0.12604"	"0.12096"	"0.79007"	"0.06872"	"41.28274"	"-10.83578"
"mult"	"mult"	"5"	"0.1"	"0.08"	"84"	"0.12437"	"0.07934"	"0.08141"	"0.11181"	"0.05346"	"0.65858"	"0.07798"	"37.23744"	"-6.87436"
"mult"	"mult"	"5"	"0.1"	"0.08"	"85"	"0.11851"	"0.11532"	"0.10336"	"0.08653"	"0.06313"	"0.69349"	"0.08106"	"35.99747"	"-17.3686"
"mult"	"mult"	"5"	"0.1"	"0.08"	"86"	"0.14959"	"0.15508"	"0.10798"	"0.11301"	"0.08918"	"0.7899"	"0.08388"	"34.90199"	"-14.58533"
"mult"	"mult"	"5"	"0.1"	"0.08"	"87"	"0.08572"	"0.14606"	"0.07845"	"0.13027"	"0.12354"	"0.8274"	"0.07091"	"40.27912"	"-9.96782"
"mult"	"mult"	"5"	"0.1"	"0.08"	"88"	"0.09624"	"0.09197"	"0.09948"	"0.08556"	"0.14119"	"0.75424"	"0.07707"	"37.61262"	"-9.93483"
"mult"	"mult"	"5"	"0.1"	"0.08"	"89"	"0.10046"	"0.06514"	"0.10378"	"0.08004"	"0.10185"	"0.64564"	"0.0814"	"35.86052"	"-21.95429"
"mult"	"mult"	"5"	"0.1"	"0.08"	"90"	"0.09144"	"0.10266"	"0.10035"	"0.08879"	"0.12457"	"0.80795"	"0.06546"	"42.83578"	"-3.96897"
"mult"	"mult"	"5"	"0.1"	"0.08"	"91"	"0.13514"	"0.12812"	"0.07405"	"0.13195"	"0.03511"	"0.83621"	"0.06355"	"43.78124"	"-4.32273"
"mult"	"mult"	"5"	"0.1"	"0.08"	"92"	"0.078"	"0.07826"	"0.1246"	"0.08264"	"0.14127"	"0.85586"	"0.05535"	"48.20561"	"-7.64097"
"mult"	"mult"	"5"	"0.1"	"0.08"	"93"	"0.07641"	"0.11019"	"0.07651"	"0.12992"	"0.09867"	"0.75833"	"0.07066"	"40.38996"	"-11.32004"
"mult"	"mult"	"5"	"0.1"	"0.08"	"94"	"0.12367"	"0.08722"	"0.09399"	"0.12256"	"0.10654"	"0.83898"	"0.06229"	"44.42354"	"-12.55249"
"mult"	"mult"	"5"	"0.1"	"0.08"	"95"	"0.11796"	"0.10158"	"0.12645"	"0.10436"	"0.06866"	"0.72337"	"0.08591"	"34.1373"	"-11.71902"
